Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,
LTCJ1065,BUILDING,BUILDING,375555.910N,0410832.375E,2015.36,24.61,NO INFO,,NO,
LTCJ1066,BUILDING,BUILDING,375556.741N,0410830.545E,1991.23,14.76,NO INFO,,NO,
LTCJ1067,BUILDING,BUILDING,375556.833N,0410829.909E,1986.87,14.76,NO INFO,,NO,
LTCJ1068,BUILDING,BUILDING,375556.954N,0410829.196E,1983.02,14.76,NO INFO,,NO,
LTCJ1069,BUILDING,BUILDING,375557.085N,0410828.656E,1981.62,14.76,NO INFO,,NO,
LTCJ1070,BUILDING,BUILDING,375556.343N,0410829.015E,1987.18,14.76,NO INFO,,NO,
LTCJ1071,BUILDING,BUILDING,375555.920N,0410829.234E,1989.93,14.76,NO INFO,,NO,
LTCJ1072,BUILDING,BUILDING,375555.443N,0410829.397E,1993.73,14.76,NO INFO,,NO,
LTCJ1073,BUILDING,BUILDING,375555.033N,0410829.529E,1996.11,14.76,NO INFO,,NO,
LTCJ1074,BUILDING,BUILDING,375554.435N,0410829.761E,1999.43,14.76,NO INFO,,NO,
LTCJ1075,BUILDING,BUILDING,375553.614N,0410819.154E,1980.47,34.45,NO INFO,,NO,
LTCJ1076,BUILDING,BUILDING,375552.480N,0410821.134E,1988.83,34.45,NO INFO,,NO,
LTCJ1077,BUILDING,BUILDING,375551.175N,0410823.367E,1988.61,24.61,NO INFO,,NO,
LTCJ1078,BUILDING,BUILDING,375551.917N,0410823.795E,1989.35,24.61,NO INFO,,NO,
LTCJ1079,BUILDING,BUILDING,375552.560N,0410824.138E,1989.22,24.61,NO INFO,,NO,
LTCJ1080,BUILDING,BUILDING,375554.040N,0410824.467E,1988.46,24.61,NO INFO,,NO,
LTCJ1081,BUILDING,BUILDING,375553.286N,0410825.057E,1981.94,14.76,NO INFO,,NO,
LTCJ1082,BUILDING,BUILDING,375552.459N,0410825.293E,1993.11,24.61,NO INFO,,NO,
LTCJ1083,BUILDING,BUILDING,375551.576N,0410825.232E,1993.11,24.61,NO INFO,,NO,
LTCJ1084,BUILDING,BUILDING,375551.928N,0410824.707E,1982.54,14.76,NO INFO,,NO,
LTCJ1085,BUILDING,BUILDING,375551.237N,0410824.143E,1991.74,24.61,NO INFO,,NO,
LTCJ1086,BUILDING,BUILDING,375551.080N,0410824.453E,1992.65,24.61,NO INFO,,NO,
LTCJ1087,BUILDING,BUILDING,375550.575N,0410824.194E,1992.16,24.61,NO INFO,,NO,
LTCJ1088,BUILDING,BUILDING,375550.783N,0410823.748E,1990.41,24.61,NO INFO,,NO,
LTCJ1089,BUILDING,BUILDING,375550.165N,0410824.874E,1983.27,14.76,NO INFO,,NO,
LTCJ1090,BUILDING,BUILDING,375550.579N,0410825.173E,1983.27,14.76,NO INFO,,NO,
LTCJ1091,BUILDING,BUILDING,375550.909N,0410825.446E,1983.27,14.76,NO INFO,,NO,
LTCJ1092,BUILDING,BUILDING,375551.212N,0410825.940E,1993.11,24.61,NO INFO,,NO,
LTCJ1093,BUILDING,BUILDING,375551.797N,0410826.534E,1993.11,24.61,NO INFO,,NO,
LTCJ1094,BUILDING,BUILDING,375552.288N,0410826.976E,1993.11,24.61,NO INFO,,NO,
LTCJ1095,BUILDING,BUILDING,375552.804N,0410827.505E,1994.62,24.61,NO INFO,,NO,
LTCJ1096,BUILDING,BUILDING,375553.357N,0410827.985E,1989.17,14.76,NO INFO,,NO,
LTCJ1097,BUILDING,BUILDING,375553.210N,0410827.036E,1985.37,14.76,NO INFO,,NO,
LTCJ1098,BUILDING,BUILDING,375553.264N,0410826.450E,1984.17,14.76,NO INFO,,NO,
LTCJ1099,BUILDING,BUILDING,375551.237N,0410827.505E,1983.27,14.76,NO INFO,,NO,
LTCJ1100,BUILDING,BUILDING,375550.242N,0410826.947E,1983.27,14.76,NO INFO,,NO,
LTCJ1101,BUILDING,BUILDING,375549.950N,0410826.078E,1993.11,24.61,NO INFO,,NO,
LTCJ1102,BUILDING,BUILDING,375549.484N,0410825.174E,1983.27,14.76,NO INFO,,NO,
LTCJ1103,BUILDING,BUILDING,375549.680N,0410824.364E,1983.17,14.76,NO INFO,,NO,
LTCJ1104,BUILDING,BUILDING,375545.404N,0410816.375E,1992.70,54.13,NO INFO,,NO,
LTCJ1105,BUILDING,BUILDING,375544.567N,0410816.618E,1990.26,54.13,NO INFO,,NO,
LTCJ1106,BUILDING,BUILDING,375543.825N,0410815.914E,1989.83,54.13,NO INFO,,NO,
LTCJ1107,BUILDING,BUILDING,375550.563N,0410809.193E,1976.87,63.98,NO INFO,,NO,
LTCJ1108,BUILDING,BUILDING,375521.906N,0410804.753E,1983.69,83.66,NO INFO,,NO,
LTCJ1109,BUILDING,BUILDING,375521.580N,0410806.106E,1985.00,83.66,NO INFO,,NO,
LTCJ1110,BUILDING,BUILDING,375439.271N,0410757.002E,2022.85,73.82,NO INFO,,NO,
LTCJ1111,BUILDING,BUILDING,375439.563N,0410757.653E,2014.13,73.82,NO INFO,,NO,
LTCJ1112,BUILDING,BUILDING,375439.902N,0410758.363E,2009.51,73.82,NO INFO,,NO,
LTCJ1113,BUILDING,BUILDING,375440.599N,0410758.935E,2015.41,73.82,NO INFO,,NO,
LTCJ1114,BUILDING,BUILDING,375441.234N,0410759.055E,2024.77,73.82,NO INFO,,NO,
LTCJ1115,BUILDING,BUILDING,375441.935N,0410759.126E,2034.84,73.82,NO INFO,,NO,
LTCJ1116,BUILDING,BUILDING,375443.061N,0410759.189E,2055.79,73.82,NO INFO,,NO,
LTCJ1117,BUILDING,BUILDING,375444.030N,0410759.541E,2052.08,73.82,NO INFO,,NO,
LTCJ1118,BUILDING,BUILDING,375444.760N,0410759.659E,2042.32,73.82,NO INFO,,NO,
LTCJ1119,BUILDING,BUILDING,375444.817N,0410758.034E,2077.72,73.82,NO INFO,,NO,
LTCJ1120,BUILDING,BUILDING,375443.897N,0410757.860E,2085.60,73.82,NO INFO,,NO,
LTCJ1121,BUILDING,BUILDING,375443.252N,0410757.705E,2078.92,73.82,NO INFO,,NO,
LTCJ1122,BUILDING,BUILDING,375442.637N,0410757.656E,2062.56,73.82,NO INFO,,NO,
LTCJ1123,BUILDING,BUILDING,375441.812N,0410757.540E,2039.38,73.82,NO INFO,,NO,
LTCJ1124,BUILDING,BUILDING,375439.288N,0410755.175E,2071.37,73.82,NO INFO,,NO,
LTCJ1125,BUILDING,BUILDING,375440.008N,0410755.257E,2070.21,73.82,NO INFO,,NO,
LTCJ1126,BUILDING,BUILDING,375441.090N,0410755.560E,2058.66,73.82,NO INFO,,NO,
LTCJ1127,BUILDING,BUILDING,375441.925N,0410755.831E,2071.90,73.82,NO INFO,,NO,
LTCJ1128,BUILDING,BUILDING,375442.934N,0410756.326E,2092.03,73.82,NO INFO,,NO,
LTCJ1129,BUILDING,BUILDING,375443.475N,0410756.507E,2107.94,73.82,NO INFO,,NO,
LTCJ1130,BUILDING,BUILDING,375446.863N,0410755.072E,2058.69,44.29,NO INFO,,NO,
LTCJ1131,BUILDING,BUILDING,375447.053N,0410754.268E,2040.35,44.29,NO INFO,,NO,
LTCJ1132,BUILDING,BUILDING,375447.337N,0410753.523E,2032.49,44.29,NO INFO,,NO,
LTCJ1133,BUILDING,BUILDING,375447.572N,0410752.539E,2038.75,44.29,NO INFO,,NO,
LTCJ1134,BUILDING,BUILDING,375447.904N,0410751.793E,2022.86,44.29,NO INFO,,NO,
LTCJ1135,BUILDING,BUILDING,375446.733N,0410756.089E,2078.41,44.29,NO INFO,,NO,
LTCJ1136,BUILDING,BUILDING,375448.675N,0410755.492E,2011.49,34.45,NO INFO,,NO,
LTCJ1137,BUILDING,BUILDING,375449.018N,0410754.901E,1983.27,14.76,NO INFO,,NO,
LTCJ1138,BUILDING,BUILDING,375450.055N,0410756.243E,2023.50,44.29,NO INFO,,NO,
LTCJ1139,BUILDING,BUILDING,375450.877N,0410756.980E,2037.03,34.45,NO INFO,,NO,
LTCJ1140,BUILDING,BUILDING,375451.756N,0410756.892E,2044.11,44.29,NO INFO,,NO,
LTCJ1141,BUILDING,BUILDING,375445.643N,0410759.189E,2039.53,54.13,NO INFO,,NO,
LTCJ1142,BUILDING,BUILDING,375446.358N,0410757.994E,2085.74,73.82,NO INFO,,NO,
LTCJ1143,BUILDING,BUILDING,375447.097N,0410758.148E,2075.23,73.82,NO INFO,,NO,
LTCJ1144,BUILDING,BUILDING,375447.810N,0410758.433E,2073.06,73.82,NO INFO,,NO,
LTCJ1145,BUILDING,BUILDING,375449.140N,0410758.886E,2061.99,73.82,NO INFO,,NO,
LTCJ1146,BUILDING,BUILDING,375450.338N,0410759.497E,2072.31,73.82,NO INFO,,NO,
LTCJ1147,BUILDING,BUILDING,375451.922N,0410800.638E,2075.13,73.82,NO INFO,,NO,
LTCJ1148,BUILDING,BUILDING,375450.528N,0410800.353E,2064.63,73.82,NO INFO,,NO,
LTCJ1149,BUILDING,BUILDING,375447.781N,0410800.045E,2042.52,73.82,NO INFO,,NO,
LTCJ1150,BUILDING,BUILDING,375449.195N,0410800.401E,2042.32,73.82,NO INFO,,NO,
LTCJ1151,BUILDING,BUILDING,375455.727N,0410759.219E,2061.56,93.50,NO INFO,,NO,
LTCJ1152,BUILDING,BUILDING,375456.507N,0410800.434E,2038.94,93.50,NO INFO,,NO,
LTCJ1153,BUILDING,BUILDING,375457.416N,0410758.854E,2055.77,93.50,NO INFO,,NO,
LTCJ1154,BUILDING,BUILDING,375456.769N,0410757.719E,2068.51,93.50,NO INFO,,NO,
LTCJ1155,BUILDING,BUILDING,375454.752N,0410753.470E,2077.99,44.29,NO INFO,,NO,
LTCJ1156,BUILDING,BUILDING,375452.447N,0410753.668E,2022.35,44.29,NO INFO,,NO,
LTCJ1157,BUILDING,BUILDING,375452.398N,0410752.689E,2036.71,44.29,NO INFO,,NO,
LTCJ1158,BUILDING,BUILDING,375452.468N,0410754.718E,2015.03,44.29,NO INFO,,NO,
LTCJ1159,BUILDING,BUILDING,375453.511N,0410750.018E,2045.60,44.29,NO INFO,,NO,
LTCJ1160,BUILDING,BUILDING,375452.413N,0410749.943E,1990.10,14.76,NO INFO,,NO,
LTCJ1161,BUILDING,BUILDING,375451.893N,0410749.953E,1983.27,14.76,NO INFO,,NO,
LTCJ1162,BUILDING,BUILDING,375500.011N,0410755.069E,2019.68,93.50,NO INFO,,NO,
LTCJ1163,BUILDING,BUILDING,375459.681N,0410752.675E,2019.96,93.50,NO INFO,,NO,
LTCJ1164,BUILDING,BUILDING,375501.362N,0410753.253E,2008.33,93.50,NO INFO,,NO,
LTCJ1165,BUILDING,BUILDING,375459.229N,0410743.036E,2007.98,34.45,NO INFO,,NO,
LTCJ1166,BUILDING,BUILDING,375457.877N,0410743.073E,2046.59,14.76,NO INFO,,NO,
LTCJ1167,BUILDING,BUILDING,375459.864N,0410744.756E,2030.93,34.45,NO INFO,,NO,
LTCJ1168,BUILDING,BUILDING,375457.588N,0410746.720E,2032.51,14.76,NO INFO,,NO,
LTCJ1169,BUILDING,BUILDING,375504.440N,0410751.955E,1998.65,103.35,NO INFO,,NO,
LTCJ1170,BUILDING,BUILDING,375502.690N,0410754.447E,1995.93,93.50,NO INFO,,NO,
LTCJ1171,BUILDING,BUILDING,375501.693N,0410755.707E,1998.67,93.50,NO INFO,,NO,
LTCJ1172,BUILDING,BUILDING,375502.927N,0410756.102E,1995.58,93.50,NO INFO,,NO,
LTCJ1173,BUILDING,BUILDING,375504.387N,0410756.457E,1991.21,93.50,NO INFO,,NO,
LTCJ1174,BUILDING,BUILDING,375500.400N,0410757.676E,2000.01,83.66,NO INFO,,NO,
LTCJ1175,BUILDING,BUILDING,375501.587N,0410758.073E,1988.81,83.66,NO INFO,,NO,
LTCJ1176,BUILDING,BUILDING,375502.896N,0410758.335E,1986.06,83.66,NO INFO,,NO,
LTCJ1177,BUILDING,BUILDING,375504.441N,0410758.653E,1983.37,83.66,NO INFO,,NO,
LTCJ1178,BUILDING,BUILDING,375506.394N,0410752.492E,1994.23,103.35,NO INFO,,NO,
LTCJ1179,BUILDING,BUILDING,375507.285N,0410750.159E,1989.83,103.35,NO INFO,,NO,
LTCJ1180,BUILDING,BUILDING,375508.074N,0410748.831E,1989.83,103.35,NO INFO,,NO,
LTCJ1181,BUILDING,BUILDING,375507.119N,0410748.073E,1989.83,103.35,NO INFO,,NO,
LTCJ1182,BUILDING,BUILDING,375506.073N,0410749.274E,1991.56,103.35,NO INFO,,NO,
LTCJ1183,BUILDING,BUILDING,375505.285N,0410750.602E,1994.90,103.35,NO INFO,,NO,
LTCJ1184,BUILDING,BUILDING,375508.646N,0410747.579E,1989.83,103.35,NO INFO,,NO,
LTCJ1185,BUILDING,BUILDING,375508.768N,0410745.905E,1989.83,103.35,NO INFO,,NO,
LTCJ1186,BUILDING,BUILDING,375509.266N,0410744.786E,1989.83,103.35,NO INFO,,NO,
LTCJ1187,BUILDING,BUILDING,375510.011N,0410743.757E,1989.83,103.35,NO INFO,,NO,
LTCJ1188,BUILDING,BUILDING,375508.545N,0410742.924E,1989.83,103.35,NO INFO,,NO,
LTCJ1189,BUILDING,BUILDING,375507.059N,0410742.020E,1989.83,103.35,NO INFO,,NO,
LTCJ1190,BUILDING,BUILDING,375510.915N,0410744.278E,1989.83,103.35,NO INFO,,NO,
LTCJ1191,BUILDING,BUILDING,375511.708N,0410744.968E,1979.99,93.50,NO INFO,,NO,
LTCJ1192,BUILDING,BUILDING,375512.472N,0410746.410E,1979.99,93.50,NO INFO,,NO,
LTCJ1193,BUILDING,BUILDING,375514.038N,0410745.999E,1989.83,103.35,NO INFO,,NO,
LTCJ1194,BUILDING,BUILDING,375514.963N,0410746.651E,1989.83,103.35,NO INFO,,NO,
LTCJ1195,BUILDING,BUILDING,375514.125N,0410747.860E,1989.83,103.35,NO INFO,,NO,
LTCJ1196,BUILDING,BUILDING,375513.332N,0410747.111E,1979.99,93.50,NO INFO,,NO,
LTCJ1197,BUILDING,BUILDING,375515.273N,0410748.914E,1989.83,103.35,NO INFO,,NO,
LTCJ1198,BUILDING,BUILDING,375514.970N,0410749.708E,1989.83,103.35,NO INFO,,NO,
LTCJ1199,BUILDING,BUILDING,375515.917N,0410747.350E,1989.83,103.35,NO INFO,,NO,
LTCJ1200,BUILDING,BUILDING,375517.295N,0410747.981E,1989.83,103.35,NO INFO,,NO,
LTCJ1201,BUILDING,BUILDING,375516.460N,0410748.570E,1989.83,103.35,NO INFO,,NO,
LTCJ1202,BUILDING,BUILDING,375516.543N,0410749.953E,1989.83,103.35,NO INFO,,NO,
LTCJ1203,BUILDING,BUILDING,375518.393N,0410748.797E,1989.83,103.35,NO INFO,,NO,
LTCJ1204,BUILDING,BUILDING,375519.171N,0410749.893E,1989.83,103.35,NO INFO,,NO,
LTCJ1205,BUILDING,BUILDING,375518.376N,0410751.484E,1989.83,103.35,NO INFO,,NO,
LTCJ1206,BUILDING,BUILDING,375517.900N,0410751.194E,1989.83,103.35,NO INFO,,NO,
LTCJ1207,BUILDING,BUILDING,375519.633N,0410752.189E,1989.83,103.35,NO INFO,,NO,
LTCJ1208,BUILDING,BUILDING,375521.481N,0410753.313E,1989.83,103.35,NO INFO,,NO,
LTCJ1209,BUILDING,BUILDING,375512.619N,0410748.485E,1979.99,93.50,NO INFO,,NO,
LTCJ1210,BUILDING,BUILDING,375512.306N,0410749.183E,1979.99,93.50,NO INFO,,NO,
LTCJ1211,BUILDING,BUILDING,375513.447N,0410749.759E,1979.99,93.50,NO INFO,,NO,
LTCJ1212,BUILDING,BUILDING,375513.724N,0410749.157E,1979.99,93.50,NO INFO,,NO,
LTCJ1213,BUILDING,BUILDING,375511.386N,0410748.209E,1979.99,93.50,NO INFO,,NO,
LTCJ1214,BUILDING,BUILDING,375510.274N,0410747.681E,1979.99,93.50,NO INFO,,NO,
LTCJ1215,BUILDING,BUILDING,375511.002N,0410750.939E,1989.83,103.35,NO INFO,,NO,
LTCJ1216,BUILDING,BUILDING,375509.826N,0410751.498E,1989.83,103.35,NO INFO,,NO,
LTCJ1217,BUILDING,BUILDING,375509.120N,0410752.669E,1990.41,103.35,NO INFO,,NO,
LTCJ1218,BUILDING,BUILDING,375509.983N,0410753.608E,1980.95,93.50,NO INFO,,NO,
LTCJ1219,BUILDING,BUILDING,375511.082N,0410753.803E,1980.15,93.50,NO INFO,,NO,
LTCJ1220,BUILDING,BUILDING,375512.016N,0410752.771E,1989.83,103.35,NO INFO,,NO,
LTCJ1221,BUILDING,BUILDING,375512.160N,0410751.347E,1989.83,103.35,NO INFO,,NO,
LTCJ1222,BUILDING,BUILDING,375513.878N,0410753.489E,1980.23,93.50,NO INFO,,NO,
LTCJ1223,BUILDING,BUILDING,375514.679N,0410754.835E,1982.28,93.50,NO INFO,,NO,
LTCJ1224,BUILDING,BUILDING,375515.836N,0410755.125E,1982.45,93.50,NO INFO,,NO,
LTCJ1225,BUILDING,BUILDING,375512.867N,0410755.215E,1981.75,93.50,NO INFO,,NO,
LTCJ1226,BUILDING,BUILDING,375513.389N,0410756.184E,1982.69,93.50,NO INFO,,NO,
LTCJ1227,BUILDING,BUILDING,375514.428N,0410756.906E,1983.79,93.50,NO INFO,,NO,
LTCJ1228,BUILDING,BUILDING,375516.444N,0410756.176E,1983.92,93.50,NO INFO,,NO,
LTCJ1229,BUILDING,BUILDING,375516.135N,0410758.092E,1995.20,103.35,NO INFO,,NO,
LTCJ1230,BUILDING,BUILDING,375514.426N,0410758.386E,1985.21,93.50,NO INFO,,NO,
LTCJ1231,BUILDING,BUILDING,375514.134N,0410800.075E,1986.66,93.50,NO INFO,,NO,
LTCJ1232,BUILDING,BUILDING,375515.480N,0410800.361E,1977.64,83.66,NO INFO,,NO,
LTCJ1233,BUILDING,BUILDING,375516.988N,0410800.656E,1978.37,83.66,NO INFO,,NO,
LTCJ1234,BUILDING,BUILDING,375518.429N,0410800.940E,1979.00,83.66,NO INFO,,NO,
LTCJ1235,BUILDING,BUILDING,375514.698N,0410801.426E,1978.40,83.66,NO INFO,,NO,
LTCJ1236,BUILDING,BUILDING,375516.044N,0410801.712E,1979.02,83.66,NO INFO,,NO,
LTCJ1237,BUILDING,BUILDING,375517.409N,0410801.949E,1979.65,83.66,NO INFO,,NO,
LTCJ1238,BUILDING,BUILDING,375517.710N,0410758.517E,1996.42,103.35,NO INFO,,NO,
LTCJ1239,BUILDING,BUILDING,375519.256N,0410758.835E,1997.42,103.35,NO INFO,,NO,
LTCJ1240,BUILDING,BUILDING,375520.032N,0410757.233E,1994.79,103.35,NO INFO,,NO,
LTCJ1241,BUILDING,BUILDING,375518.001N,0410756.649E,1994.17,103.35,NO INFO,,NO,
LTCJ1242,BUILDING,BUILDING,375518.437N,0410755.077E,1991.59,103.35,NO INFO,,NO,
LTCJ1243,BUILDING,BUILDING,375519.119N,0410753.536E,1989.83,103.35,NO INFO,,NO,
LTCJ1244,BUILDING,BUILDING,375520.623N,0410755.992E,1992.52,103.35,NO INFO,,NO,
LTCJ1245,BUILDING,BUILDING,375521.288N,0410754.618E,1990.55,103.35,NO INFO,,NO,
LTCJ1246,BUILDING,BUILDING,375517.615N,0410752.740E,1979.99,93.50,NO INFO,,NO,
LTCJ1247,BUILDING,BUILDING,375516.674N,0410753.175E,1979.99,93.50,NO INFO,,NO,
LTCJ1248,BUILDING,BUILDING,375515.385N,0410752.124E,1979.99,93.50,NO INFO,,NO,
LTCJ1249,BUILDING,BUILDING,375515.419N,0410750.929E,1979.99,93.50,NO INFO,,NO,
LTCJ1250,BUILDING,BUILDING,375514.312N,0410750.878E,1979.99,93.50,NO INFO,,NO,
LTCJ1251,BUILDING,BUILDING,375612.657N,0410848.265E,2025.92,24.61,NO INFO,,NO,
LTCJ1252,BUILDING,BUILDING,375611.899N,0410848.700E,2025.92,24.61,NO INFO,,NO,
LTCJ1253,BUILDING,BUILDING,375611.718N,0410849.546E,2025.92,24.61,NO INFO,,NO,
LTCJ1254,BUILDING,BUILDING,375610.635N,0410849.963E,2025.92,24.61,NO INFO,,NO,
LTCJ1255,BUILDING,BUILDING,375610.078N,0410850.491E,2016.08,14.76,NO INFO,,NO,
LTCJ1256,BUILDING,BUILDING,375609.594N,0410850.644E,2016.08,14.76,NO INFO,,NO,
LTCJ1257,BUILDING,BUILDING,375609.890N,0410852.409E,2021.20,14.76,NO INFO,,NO,
LTCJ1258,BUILDING,BUILDING,375610.025N,0410853.298E,2035.10,24.61,NO INFO,,NO,
LTCJ1259,BUILDING,BUILDING,375610.666N,0410855.213E,2058.44,24.61,NO INFO,,NO,
LTCJ1260,BUILDING,BUILDING,375610.765N,0410856.379E,2064.68,24.61,NO INFO,,NO,
LTCJ1261,BUILDING,BUILDING,375611.435N,0410856.607E,2071.61,24.61,NO INFO,,NO,
LTCJ1262,BUILDING,BUILDING,375609.383N,0410855.597E,2048.84,24.61,NO INFO,,NO,
LTCJ1263,BUILDING,BUILDING,375609.104N,0410857.071E,2058.73,24.61,NO INFO,,NO,
LTCJ1264,BUILDING,BUILDING,375525.635N,0410836.801E,1999.30,14.76,NO INFO,,NO,
LTCJ1265,BUILDING,BUILDING,375524.394N,0410835.702E,2018.83,24.61,NO INFO,,NO,
LTCJ1266,BUILDING,BUILDING,375525.849N,0410834.093E,1994.31,14.76,NO INFO,,NO,
LTCJ1267,BUILDING,BUILDING,375526.717N,0410835.178E,1985.57,14.76,NO INFO,,NO,
LTCJ1268,BUILDING,BUILDING,375527.442N,0410836.416E,1993.11,24.61,NO INFO,,NO,
LTCJ1269,BUILDING,BUILDING,375526.774N,0410837.176E,1988.65,14.76,NO INFO,,NO,
LTCJ1270,BUILDING,BUILDING,375527.684N,0410837.544E,1983.27,14.76,NO INFO,,NO,
LTCJ1271,BUILDING,BUILDING,375532.397N,0410834.284E,1977.20,14.76,NO INFO,,NO,
LTCJ1272,BUILDING,BUILDING,375532.608N,0410834.996E,1991.12,24.61,NO INFO,,NO,
LTCJ1273,BUILDING,BUILDING,375533.106N,0410836.281E,2002.95,34.45,NO INFO,,NO,
LTCJ1274,BUILDING,BUILDING,375532.913N,0410835.739E,2002.95,34.45,NO INFO,,NO,
LTCJ1275,BUILDING,BUILDING,375532.027N,0410836.022E,2002.95,34.45,NO INFO,,NO,
LTCJ1276,BUILDING,BUILDING,375526.738N,0410830.389E,2036.01,63.98,NO INFO,,NO,
LTCJ1277,BUILDING,BUILDING,375525.836N,0410830.715E,2043.81,63.98,NO INFO,,NO,
LTCJ1278,BUILDING,BUILDING,375524.357N,0410828.754E,2069.63,83.66,NO INFO,,NO,
LTCJ1279,BUILDING,BUILDING,375523.508N,0410827.839E,2065.69,83.66,NO INFO,,NO,
LTCJ1280,BUILDING,BUILDING,375519.775N,0410832.333E,2029.62,44.29,NO INFO,,NO,
LTCJ1281,BUILDING,BUILDING,375518.413N,0410827.312E,1978.71,44.29,NO INFO,,NO,
LTCJ1282,BUILDING,BUILDING,375518.808N,0410827.765E,1985.34,44.29,NO INFO,,NO,
LTCJ1283,BUILDING,BUILDING,375517.767N,0410827.848E,1986.76,54.13,NO INFO,,NO,
LTCJ1284,BUILDING,BUILDING,375516.429N,0410830.032E,1997.34,63.98,NO INFO,,NO,
LTCJ1285,BUILDING,BUILDING,375514.133N,0410829.881E,1991.08,63.98,NO INFO,,NO,
LTCJ1286,BUILDING,BUILDING,375512.684N,0410828.568E,1985.04,63.98,NO INFO,,NO,
LTCJ1287,BUILDING,BUILDING,375512.764N,0410826.421E,1977.99,63.98,NO INFO,,NO,
LTCJ1288,BUILDING,BUILDING,375517.189N,0410823.144E,1980.01,63.98,NO INFO,,NO,
LTCJ1289,BUILDING,BUILDING,375518.564N,0410824.167E,2010.15,83.66,NO INFO,,NO,
LTCJ1290,BUILDING,BUILDING,375523.544N,0410825.049E,2032.48,63.98,NO INFO,,NO,
LTCJ1291,BUILDING,BUILDING,375522.826N,0410823.736E,2032.48,63.98,NO INFO,,NO,
LTCJ1292,BUILDING,BUILDING,375511.655N,0410821.289E,1996.39,93.50,NO INFO,,NO,
LTCJ1293,BUILDING,BUILDING,375510.056N,0410820.688E,1978.32,73.82,NO INFO,,NO,
LTCJ1294,BUILDING,BUILDING,375509.919N,0410821.268E,1979.54,73.82,NO INFO,,NO,
LTCJ1295,BUILDING,BUILDING,375509.213N,0410820.308E,1983.26,73.82,NO INFO,,NO,
LTCJ1296,BUILDING,BUILDING,375507.873N,0410820.076E,1991.32,73.82,NO INFO,,NO,
LTCJ1297,BUILDING,BUILDING,375507.324N,0410822.395E,1985.63,63.98,NO INFO,,NO,
LTCJ1298,BUILDING,BUILDING,375506.447N,0410822.047E,1990.74,63.98,NO INFO,,NO,
LTCJ1299,BUILDING,BUILDING,375506.646N,0410820.868E,1989.98,63.98,NO INFO,,NO,
LTCJ1300,BUILDING,BUILDING,375507.644N,0410824.473E,1982.06,63.98,NO INFO,,NO,
LTCJ1301,BUILDING,BUILDING,375505.948N,0410825.006E,1990.72,63.98,NO INFO,,NO,
LTCJ1302,BUILDING,BUILDING,375508.501N,0410826.082E,1978.06,63.98,NO INFO,,NO,
LTCJ1303,BUILDING,BUILDING,375502.198N,0410822.937E,2028.97,54.13,NO INFO,,NO,
LTCJ1304,BUILDING,BUILDING,375501.705N,0410825.715E,1989.28,14.76,NO INFO,,NO,
LTCJ1305,BUILDING,BUILDING,375500.973N,0410827.577E,2027.27,63.98,NO INFO,,NO,
LTCJ1306,BUILDING,BUILDING,375507.421N,0410827.973E,1983.57,63.98,NO INFO,,NO,
LTCJ1307,BUILDING,BUILDING,375508.089N,0410827.105E,1980.41,63.98,NO INFO,,NO,
LTCJ1308,BUILDING,BUILDING,375521.700N,0410817.397E,1981.42,63.98,NO INFO,,NO,
LTCJ1309,BUILDING,BUILDING,375523.324N,0410816.341E,1987.32,63.98,NO INFO,,NO,
LTCJ1310,BUILDING,BUILDING,375523.093N,0410817.574E,1995.88,63.98,NO INFO,,NO,
LTCJ1311,BUILDING,BUILDING,375525.026N,0410817.376E,2004.57,63.98,NO INFO,,NO,
LTCJ1312,BUILDING,BUILDING,375525.688N,0410816.406E,1995.50,63.98,NO INFO,,NO,
LTCJ1313,BUILDING,BUILDING,375522.330N,0410820.058E,2003.89,63.98,NO INFO,,NO,
LTCJ1314,BUILDING,BUILDING,375524.035N,0410820.459E,2015.28,54.13,NO INFO,,NO,
LTCJ1315,BUILDING,BUILDING,375523.434N,0410821.266E,2019.19,54.13,NO INFO,,NO,
LTCJ1316,BUILDING,BUILDING,375524.512N,0410821.989E,2022.64,54.13,NO INFO,,NO,
LTCJ1317,BUILDING,BUILDING,375521.560N,0410821.031E,1998.47,63.98,NO INFO,,NO,
LTCJ1318,BUILDING,BUILDING,375520.554N,0410821.859E,1992.91,63.98,NO INFO,,NO,
LTCJ1319,BUILDING,BUILDING,375518.771N,0410821.244E,1977.85,63.98,NO INFO,,NO,
LTCJ1320,BUILDING,BUILDING,375510.514N,0410817.249E,1986.55,83.66,NO INFO,,NO,
LTCJ1321,BUILDING,BUILDING,375510.220N,0410815.456E,1986.55,83.66,NO INFO,,NO,
LTCJ1322,BUILDING,BUILDING,375509.006N,0410814.919E,1988.17,83.66,NO INFO,,NO,
LTCJ1323,BUILDING,BUILDING,375508.355N,0410817.776E,1997.61,83.66,NO INFO,,NO,
LTCJ1324,BUILDING,BUILDING,375507.240N,0410817.400E,2003.26,83.66,NO INFO,,NO,
LTCJ1325,BUILDING,BUILDING,375507.431N,0410816.533E,2000.51,83.66,NO INFO,,NO,
LTCJ1326,BUILDING,BUILDING,375507.675N,0410815.370E,1995.71,83.66,NO INFO,,NO,
