Obstacle_Designator    ,AIXM_NAME  ,ObstacleType(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,,,,,
LTBA7844,BUILDING,BUILDING,405940.901N,0284634.825E,269.2,63.97,NO INFO,,NO,,,,,
LTBA7845,BUILDING,BUILDING,405938.734N,0284635.158E,261.4,63.97,NO INFO,,NO,,,,,
LTBA7846,BUILDING,BUILDING,405938.543N,0284636.176E,263.4,63.97,NO INFO,,NO,,,,,
LTBA7847,BUILDING,BUILDING,405938.284N,0284637.536E,262.9,63.97,NO INFO,,NO,,,,,
LTBA7848,BUILDING,BUILDING,405939.916N,0284638.556E,266.8,63.97,NO INFO,,NO,,,,,
LTBA7849,BUILDING,BUILDING,405939.514N,0284639.143E,266.1,63.97,NO INFO,,NO,,,,,
LTBA7850,BUILDING,BUILDING,405939.840N,0284639.586E,266.7,63.97,NO INFO,,NO,,,,,
LTBA7851,BUILDING,BUILDING,405940.625N,0284639.499E,268.5,63.97,NO INFO,,NO,,,,,
LTBA7852,BUILDING,BUILDING,405940.936N,0284639.968E,259.5,54.13,NO INFO,,NO,,,,,
LTBA7853,BUILDING,BUILDING,405941.460N,0284640.647E,261.0,54.13,NO INFO,,NO,,,,,
LTBA7854,BUILDING,BUILDING,405941.853N,0284641.151E,271.7,63.97,NO INFO,,NO,,,,,
LTBA7855,BUILDING,BUILDING,405942.657N,0284642.210E,262.8,54.13,NO INFO,,NO,,,,,
LTBA7856,BUILDING,BUILDING,405943.539N,0284643.405E,263.5,54.13,NO INFO,,NO,,,,,
LTBA7857,BUILDING,BUILDING,405944.248N,0284644.347E,265.0,54.13,NO INFO,,NO,,,,,
LTBA7858,BUILDING,BUILDING,405943.137N,0284643.971E,272.1,63.97,NO INFO,,NO,,,,,
LTBA7859,BUILDING,BUILDING,405940.977N,0284641.352E,268.7,63.97,NO INFO,,NO,,,,,
LTBA7860,BUILDING,BUILDING,405939.505N,0284641.911E,263.7,63.97,NO INFO,,NO,,,,,
LTBA7861,BUILDING,BUILDING,405939.947N,0284641.355E,256.0,54.13,NO INFO,,NO,,,,,
LTBA7862,BUILDING,BUILDING,405940.486N,0284642.021E,257.2,54.13,NO INFO,,NO,,,,,
LTBA7863,BUILDING,BUILDING,405940.636N,0284642.823E,266.7,63.97,NO INFO,,NO,,,,,
LTBA7864,BUILDING,BUILDING,405941.153N,0284643.417E,257.9,54.13,NO INFO,,NO,,,,,
LTBA7865,BUILDING,BUILDING,405942.113N,0284644.278E,260.0,54.13,NO INFO,,NO,,,,,
LTBA7866,BUILDING,BUILDING,405941.921N,0284644.069E,259.8,54.13,NO INFO,,NO,,,,,
LTBA7867,BUILDING,BUILDING,405939.901N,0284642.821E,263.9,63.97,NO INFO,,NO,,,,,
LTBA7868,BUILDING,BUILDING,405940.125N,0284642.511E,265.5,63.97,NO INFO,,NO,,,,,
LTBA7869,BUILDING,BUILDING,405938.933N,0284639.967E,264.3,63.97,NO INFO,,NO,,,,,
LTBA7870,BUILDING,BUILDING,405944.921N,0284634.268E,281.6,63.97,NO INFO,,NO,,,,,
LTBA7871,BUILDING,BUILDING,405945.347N,0284635.972E,261.6,44.29,NO INFO,,NO,,,,,
LTBA7872,BUILDING,BUILDING,405946.633N,0284636.604E,274.1,54.13,NO INFO,,NO,,,,,
LTBA7873,BUILDING,BUILDING,405946.640N,0284637.682E,283.9,63.97,NO INFO,,NO,,,,,
LTBA7874,BUILDING,BUILDING,405948.790N,0284639.377E,277.6,54.13,NO INFO,,NO,,,,,
LTBA7875,BUILDING,BUILDING,405949.881N,0284640.849E,260.2,34.44,NO INFO,,NO,,,,,
LTBA7876,BUILDING,BUILDING,405950.057N,0284641.088E,260.2,34.44,NO INFO,,NO,,,,,
LTBA7877,BUILDING,BUILDING,405950.461N,0284641.623E,269.5,44.29,NO INFO,,NO,,,,,
LTBA7878,BUILDING,BUILDING,405950.278N,0284641.384E,259.9,34.44,NO INFO,,NO,,,,,
LTBA7879,BUILDING,BUILDING,405950.673N,0284641.909E,269.6,44.29,NO INFO,,NO,,,,,
LTBA7880,BUILDING,BUILDING,405950.854N,0284642.157E,260.3,34.44,NO INFO,,NO,,,,,
LTBA7881,BUILDING,BUILDING,405951.178N,0284642.566E,290.3,63.97,NO INFO,,NO,,,,,
LTBA7882,BUILDING,BUILDING,405951.571N,0284643.056E,290.3,63.97,NO INFO,,NO,,,,,
LTBA7883,BUILDING,BUILDING,405951.238N,0284643.531E,259.9,34.44,NO INFO,,NO,,,,,
LTBA7884,BUILDING,BUILDING,405951.055N,0284643.771E,259.6,34.44,NO INFO,,NO,,,,,
LTBA7885,BUILDING,BUILDING,405950.859N,0284643.205E,259.2,34.44,NO INFO,,NO,,,,,
LTBA7886,BUILDING,BUILDING,405950.283N,0284642.491E,257.4,34.44,NO INFO,,NO,,,,,
LTBA7887,BUILDING,BUILDING,405950.039N,0284642.178E,257.9,34.44,NO INFO,,NO,,,,,
LTBA7888,BUILDING,BUILDING,405949.570N,0284641.540E,287.8,63.97,NO INFO,,NO,,,,,
LTBA7889,BUILDING,BUILDING,405949.894N,0284641.965E,258.4,34.44,NO INFO,,NO,,,,,
LTBA7890,BUILDING,BUILDING,405948.849N,0284640.601E,266.6,44.29,NO INFO,,NO,,,,,
LTBA7891,BUILDING,BUILDING,405948.667N,0284640.360E,266.0,44.29,NO INFO,,NO,,,,,
LTBA7892,BUILDING,BUILDING,405948.285N,0284640.126E,265.4,44.29,NO INFO,,NO,,,,,
LTBA7893,BUILDING,BUILDING,405948.459N,0284639.892E,256.4,34.44,NO INFO,,NO,,,,,
LTBA7894,BUILDING,BUILDING,405948.577N,0284641.861E,275.0,54.13,NO INFO,,NO,,,,,
LTBA7895,BUILDING,BUILDING,405948.977N,0284642.378E,285.1,63.97,NO INFO,,NO,,,,,
LTBA7896,BUILDING,BUILDING,405949.458N,0284643.029E,255.9,34.44,NO INFO,,NO,,,,,
LTBA7897,BUILDING,BUILDING,405949.690N,0284643.329E,256.0,34.44,NO INFO,,NO,,,,,
LTBA7898,BUILDING,BUILDING,405950.177N,0284643.984E,256.5,34.44,NO INFO,,NO,,,,,
LTBA7899,BUILDING,BUILDING,405948.953N,0284643.508E,293.9,73.81,NO INFO,,NO,,,,,
LTBA7900,BUILDING,BUILDING,405945.232N,0284638.561E,278.7,63.97,NO INFO,,NO,,,,,
LTBA7901,BUILDING,BUILDING,405942.433N,0284640.335E,274.3,63.97,NO INFO,,NO,,,,,
LTBA7902,BUILDING,BUILDING,405942.134N,0284639.728E,273.5,63.97,NO INFO,,NO,,,,,
LTBA7903,BUILDING,BUILDING,405941.829N,0284638.322E,269.7,63.97,NO INFO,,NO,,,,,
LTBA7904,BUILDING,BUILDING,405941.508N,0284639.078E,268.8,63.97,NO INFO,,NO,,,,,
LTBA7905,BUILDING,BUILDING,405940.604N,0284636.692E,269.6,63.97,NO INFO,,NO,,,,,
LTBA7906,BUILDING,BUILDING,405939.661N,0284636.655E,256.1,54.13,NO INFO,,NO,,,,,
LTBA7907,BUILDING,BUILDING,405940.237N,0284636.270E,258.1,54.13,NO INFO,,NO,,,,,
LTBA7908,BUILDING,BUILDING,405943.945N,0284635.736E,279.2,63.97,NO INFO,,NO,,,,,
LTBA7909,BUILDING,BUILDING,405943.541N,0284636.300E,267.1,54.13,NO INFO,,NO,,,,,
LTBA7910,BUILDING,BUILDING,405943.239N,0284635.923E,276.6,63.97,NO INFO,,NO,,,,,
LTBA7911,BUILDING,BUILDING,405942.940N,0284634.644E,274.9,63.97,NO INFO,,NO,,,,,
LTBA7912,BUILDING,BUILDING,405943.756N,0284638.235E,256.5,44.29,NO INFO,,NO,,,,,
LTBA7913,BUILDING,BUILDING,405942.508N,0284637.686E,263.7,54.13,NO INFO,,NO,,,,,
LTBA7914,BUILDING,BUILDING,405958.921N,0284643.560E,290.3,54.13,NO INFO,,NO,,,,,
LTBA7915,BUILDING,BUILDING,405958.317N,0284643.335E,289.5,54.13,NO INFO,,NO,,,,,
LTBA7916,BUILDING,BUILDING,405958.097N,0284644.649E,289.9,54.13,NO INFO,,NO,,,,,
LTBA7917,BUILDING,BUILDING,405958.340N,0284644.682E,280.2,44.29,NO INFO,,NO,,,,,
LTBA7918,BUILDING,BUILDING,405957.679N,0284644.461E,279.5,44.29,NO INFO,,NO,,,,,
LTBA7919,BUILDING,BUILDING,405957.740N,0284643.083E,279.5,44.29,NO INFO,,NO,,,,,
LTBA7920,BUILDING,BUILDING,405957.269N,0284642.914E,279.5,44.29,NO INFO,,NO,,,,,
LTBA7921,BUILDING,BUILDING,405957.011N,0284642.821E,278.9,44.29,NO INFO,,NO,,,,,
LTBA7922,BUILDING,BUILDING,405957.128N,0284644.243E,278.8,44.29,NO INFO,,NO,,,,,
LTBA7923,BUILDING,BUILDING,405956.558N,0284643.936E,297.5,63.97,NO INFO,,NO,,,,,
LTBA7924,BUILDING,BUILDING,405956.530N,0284642.651E,288.1,54.13,NO INFO,,NO,,,,,
LTBA7927,BUILDING,BUILDING,405958.399N,0284639.848E,281.7,44.29,NO INFO,,NO,,,,,
LTBA7928,BUILDING,BUILDING,405957.898N,0284639.541E,271.8,34.44,NO INFO,,NO,,,,,
LTBA7929,BUILDING,BUILDING,405957.546N,0284639.366E,271.0,34.44,NO INFO,,NO,,,,,
LTBA7930,BUILDING,BUILDING,405957.710N,0284641.328E,280.7,44.29,NO INFO,,NO,,,,,
LTBA7931,BUILDING,BUILDING,405957.091N,0284641.053E,290.1,54.13,NO INFO,,NO,,,,,
LTBA7932,BUILDING,BUILDING,405956.748N,0284640.890E,289.2,54.13,NO INFO,,NO,,,,,
LTBA7933,BUILDING,BUILDING,405956.324N,0284641.053E,269.1,34.44,NO INFO,,NO,,,,,
LTBA7934,BUILDING,BUILDING,405955.934N,0284641.108E,268.4,34.44,NO INFO,,NO,,,,,
LTBA7935,BUILDING,BUILDING,405955.614N,0284640.697E,277.4,44.29,NO INFO,,NO,,,,,
LTBA7936,BUILDING,BUILDING,405955.770N,0284640.927E,268.0,34.44,NO INFO,,NO,,,,,
LTBA7937,BUILDING,BUILDING,405955.878N,0284639.917E,277.6,44.29,NO INFO,,NO,,,,,
LTBA7938,BUILDING,BUILDING,405956.957N,0284639.082E,279.7,44.29,NO INFO,,NO,,,,,
LTBA7939,BUILDING,BUILDING,405956.209N,0284638.662E,288.8,54.13,NO INFO,,NO,,,,,
LTBA7940,BUILDING,BUILDING,405955.390N,0284638.998E,277.7,44.29,NO INFO,,NO,,,,,
LTBA7941,BUILDING,BUILDING,405955.328N,0284637.856E,288.8,54.13,NO INFO,,NO,,,,,
LTBA7942,BUILDING,BUILDING,405958.716N,0284638.184E,290.3,54.13,NO INFO,,NO,,,,,
LTBA7943,BUILDING,BUILDING,405958.989N,0284638.287E,279.7,44.29,NO INFO,,NO,,,,,
LTBA7944,BUILDING,BUILDING,405958.515N,0284638.058E,280.3,44.29,NO INFO,,NO,,,,,
LTBA7945,BUILDING,BUILDING,405958.819N,0284636.695E,278.9,44.29,NO INFO,,NO,,,,,
LTBA7946,BUILDING,BUILDING,405958.294N,0284636.316E,280.2,44.29,NO INFO,,NO,,,,,
LTBA7947,BUILDING,BUILDING,405957.804N,0284636.023E,291.1,54.13,NO INFO,,NO,,,,,
LTBA7948,BUILDING,BUILDING,405957.093N,0284635.596E,290.2,54.13,NO INFO,,NO,,,,,
LTBA7949,BUILDING,BUILDING,405957.095N,0284637.346E,279.7,44.29,NO INFO,,NO,,,,,
LTBA7950,BUILDING,BUILDING,405958.027N,0284637.790E,280.5,44.29,NO INFO,,NO,,,,,
LTBA7951,BUILDING,BUILDING,405957.541N,0284637.725E,280.5,44.29,NO INFO,,NO,,,,,
LTBA7952,BUILDING,BUILDING,405956.683N,0284636.970E,289.5,54.13,NO INFO,,NO,,,,,
LTBA7953,BUILDING,BUILDING,405956.219N,0284636.672E,289.7,54.13,NO INFO,,NO,,,,,
LTBA7954,BUILDING,BUILDING,405955.313N,0284636.399E,279.8,44.29,NO INFO,,NO,,,,,
LTBA7955,BUILDING,BUILDING,405955.375N,0284635.106E,280.0,44.29,NO INFO,,NO,,,,,
LTBA7956,BUILDING,BUILDING,405955.346N,0284634.160E,289.3,54.13,NO INFO,,NO,,,,,
LTBA7957,BUILDING,BUILDING,405955.500N,0284634.495E,289.8,54.13,NO INFO,,NO,,,,,
LTBA7958,BUILDING,BUILDING,405954.847N,0284636.219E,280.2,44.29,NO INFO,,NO,,,,,
LTBA7959,BUILDING,BUILDING,405954.994N,0284635.694E,260.9,24.60,NO INFO,,NO,,,,,
LTBA7960,BUILDING,BUILDING,405954.982N,0284634.887E,269.4,34.44,NO INFO,,NO,,,,,
LTBA7961,BUILDING,BUILDING,405958.823N,0284631.212E,291.5,63.97,NO INFO,,NO,,,,,
LTBA7962,BUILDING,BUILDING,405958.241N,0284632.881E,282.1,54.13,NO INFO,,NO,,,,,
LTBA7963,BUILDING,BUILDING,405957.337N,0284632.311E,281.3,54.13,NO INFO,,NO,,,,,
LTBA7964,BUILDING,BUILDING,405957.732N,0284632.536E,281.8,54.13,NO INFO,,NO,,,,,
LTBA7965,BUILDING,BUILDING,405958.502N,0284634.592E,285.3,54.13,NO INFO,,NO,,,,,
LTBA7966,BUILDING,BUILDING,405957.301N,0284633.856E,276.4,44.29,NO INFO,,NO,,,,,
LTBA7967,BUILDING,BUILDING,405956.712N,0284633.494E,276.9,44.29,NO INFO,,NO,,,,,
LTBA7968,BUILDING,BUILDING,405956.286N,0284633.298E,286.9,54.13,NO INFO,,NO,,,,,
LTBA7969,BUILDING,BUILDING,405956.003N,0284633.031E,277.7,44.29,NO INFO,,NO,,,,,
LTBA7970,BUILDING,BUILDING,405955.417N,0284632.724E,288.8,54.13,NO INFO,,NO,,,,,
LTBA7971,BUILDING,BUILDING,405955.534N,0284631.589E,285.5,54.13,NO INFO,,NO,,,,,
LTBA7972,BUILDING,BUILDING,405955.642N,0284630.880E,284.8,54.13,NO INFO,,NO,,,,,
LTBA7973,BUILDING,BUILDING,405954.491N,0284632.612E,298.8,63.97,NO INFO,,NO,,,,,
LTBA7974,BUILDING,BUILDING,405954.268N,0284634.466E,299.6,63.97,NO INFO,,NO,,,,,
LTBA7975,BUILDING,BUILDING,405954.409N,0284633.807E,289.9,54.13,NO INFO,,NO,,,,,
LTBA7976,BUILDING,BUILDING,405954.090N,0284635.426E,269.3,34.44,NO INFO,,NO,,,,,
LTBA7977,BUILDING,BUILDING,405954.124N,0284635.098E,270.0,34.44,NO INFO,,NO,,,,,
LTBA7978,BUILDING,BUILDING,405953.675N,0284634.665E,279.8,44.29,NO INFO,,NO,,,,,
LTBA7979,BUILDING,BUILDING,405953.688N,0284634.346E,269.9,34.44,NO INFO,,NO,,,,,
LTBA7980,BUILDING,BUILDING,405952.540N,0284636.241E,298.3,63.97,NO INFO,,NO,,,,,
LTBA7981,BUILDING,BUILDING,405952.957N,0284636.232E,279.1,44.29,NO INFO,,NO,,,,,
LTBA7982,BUILDING,BUILDING,405952.981N,0284635.728E,269.3,34.44,NO INFO,,NO,,,,,
LTBA7983,BUILDING,BUILDING,405953.027N,0284634.563E,279.8,44.29,NO INFO,,NO,,,,,
LTBA7984,BUILDING,BUILDING,405953.013N,0284634.931E,279.8,44.29,NO INFO,,NO,,,,,
LTBA7985,BUILDING,BUILDING,405953.003N,0284635.200E,279.4,44.29,NO INFO,,NO,,,,,
LTBA7986,BUILDING,BUILDING,405952.600N,0284635.200E,279.1,44.29,NO INFO,,NO,,,,,
LTBA7987,BUILDING,BUILDING,405952.586N,0284635.549E,269.3,34.44,NO INFO,,NO,,,,,
LTBA7988,BUILDING,BUILDING,405952.617N,0284634.537E,279.9,44.29,NO INFO,,NO,,,,,
LTBA7989,BUILDING,BUILDING,405952.651N,0284633.658E,279.9,44.29,NO INFO,,NO,,,,,
LTBA7990,BUILDING,BUILDING,405953.068N,0284633.964E,279.9,44.29,NO INFO,,NO,,,,,
LTBA7991,BUILDING,BUILDING,405953.096N,0284633.494E,279.7,44.29,NO INFO,,NO,,,,,
LTBA7992,BUILDING,BUILDING,405951.880N,0284634.883E,297.4,63.97,NO INFO,,NO,,,,,
LTBA7993,BUILDING,BUILDING,405951.576N,0284634.275E,268.1,34.44,NO INFO,,NO,,,,,
LTBA7994,BUILDING,BUILDING,405951.952N,0284633.939E,268.5,34.44,NO INFO,,NO,,,,,
LTBA7995,BUILDING,BUILDING,405951.138N,0284633.822E,277.8,44.29,NO INFO,,NO,,,,,
LTBA7996,BUILDING,BUILDING,405951.762N,0284636.159E,266.9,34.44,NO INFO,,NO,,,,,
LTBA7997,BUILDING,BUILDING,405950.703N,0284635.725E,275.7,44.29,NO INFO,,NO,,,,,
LTBA7998,BUILDING,BUILDING,405950.425N,0284635.343E,275.6,44.29,NO INFO,,NO,,,,,
LTBA7999,BUILDING,BUILDING,405950.864N,0284634.851E,276.6,44.29,NO INFO,,NO,,,,,
LTBA8000,BUILDING,BUILDING,405950.213N,0284633.911E,256.1,24.60,NO INFO,,NO,,,,,
LTBA8001,BUILDING,BUILDING,405949.848N,0284633.467E,285.0,54.13,NO INFO,,NO,,,,,
LTBA8002,BUILDING,BUILDING,405949.267N,0284633.795E,293.0,63.97,NO INFO,,NO,,,,,
LTBA8003,BUILDING,BUILDING,405949.580N,0284634.162E,264.6,34.44,NO INFO,,NO,,,,,
LTBA8004,BUILDING,BUILDING,405948.899N,0284633.328E,271.8,44.29,NO INFO,,NO,,,,,
LTBA8005,BUILDING,BUILDING,405954.715N,0284630.797E,277.2,44.29,NO INFO,,NO,,,,,
LTBA8006,BUILDING,BUILDING,405954.609N,0284631.524E,278.1,44.29,NO INFO,,NO,,,,,
LTBA8007,BUILDING,BUILDING,405954.558N,0284631.933E,278.6,44.29,NO INFO,,NO,,,,,
LTBA8008,BUILDING,BUILDING,405953.699N,0284632.248E,278.5,44.29,NO INFO,,NO,,,,,
LTBA8009,BUILDING,BUILDING,405953.969N,0284630.816E,277.5,44.29,NO INFO,,NO,,,,,
LTBA8010,BUILDING,BUILDING,405953.038N,0284632.160E,277.5,44.29,NO INFO,,NO,,,,,
LTBA8011,BUILDING,BUILDING,405952.416N,0284631.800E,277.3,44.29,NO INFO,,NO,,,,,
LTBA8012,BUILDING,BUILDING,405951.530N,0284632.660E,287.6,54.13,NO INFO,,NO,,,,,
LTBA8013,BUILDING,BUILDING,405951.547N,0284632.008E,286.9,54.13,NO INFO,,NO,,,,,
LTBA8014,BUILDING,BUILDING,405951.483N,0284631.393E,265.8,34.44,NO INFO,,NO,,,,,
LTBA8015,BUILDING,BUILDING,405951.389N,0284631.055E,265.0,34.44,NO INFO,,NO,,,,,
LTBA8016,BUILDING,BUILDING,405951.008N,0284632.169E,276.8,44.29,NO INFO,,NO,,,,,
LTBA8017,BUILDING,BUILDING,405950.550N,0284632.398E,265.6,34.44,NO INFO,,NO,,,,,
LTBA8018,BUILDING,BUILDING,405950.314N,0284632.343E,265.3,34.44,NO INFO,,NO,,,,,
LTBA8019,BUILDING,BUILDING,405949.547N,0284632.025E,272.8,44.29,NO INFO,,NO,,,,,
LTBA8020,BUILDING,BUILDING,405948.859N,0284632.145E,271.0,44.29,NO INFO,,NO,,,,,
LTBA8021,BUILDING,BUILDING,405948.559N,0284631.382E,258.5,34.44,NO INFO,,NO,,,,,
LTBA8022,BUILDING,BUILDING,405948.485N,0284630.687E,257.3,34.44,NO INFO,,NO,,,,,
LTBA8023,BUILDING,BUILDING,405947.716N,0284631.797E,267.9,44.29,NO INFO,,NO,,,,,
LTBA8024,BUILDING,BUILDING,405947.460N,0284631.316E,276.8,54.13,NO INFO,,NO,,,,,
LTBA8025,BUILDING,BUILDING,405947.677N,0284630.706E,255.9,34.44,NO INFO,,NO,,,,,
LTBA8026,BUILDING,BUILDING,405955.772N,0284642.576E,295.9,63.97,NO INFO,,NO,,,,,
LTBA8027,BUILDING,BUILDING,405954.637N,0284641.597E,296.3,63.97,NO INFO,,NO,,,,,
LTBA8028,BUILDING,BUILDING,405954.349N,0284640.978E,295.9,63.97,NO INFO,,NO,,,,,
LTBA8030,BUILDING,BUILDING,405953.938N,0284640.494E,285.7,54.13,NO INFO,,NO,,,,,
LTBA8031,BUILDING,BUILDING,405954.305N,0284640.174E,257.4,24.60,NO INFO,,NO,,,,,
LTBA8034,BUILDING,BUILDING,405953.724N,0284639.428E,267.4,34.44,NO INFO,,NO,,,,,
LTBA8035,BUILDING,BUILDING,405952.821N,0284638.481E,297.3,63.97,NO INFO,,NO,,,,,
LTBA8036,BUILDING,BUILDING,405953.172N,0284639.082E,267.6,34.44,NO INFO,,NO,,,,,
LTBA8037,BUILDING,BUILDING,405953.629N,0284639.803E,255.9,24.60,NO INFO,,NO,,,,,
LTBA8038,BUILDING,BUILDING,405952.687N,0284637.578E,298.0,63.97,NO INFO,,NO,,,,,
LTBA8039,BUILDING,BUILDING,405951.722N,0284637.392E,284.5,54.13,NO INFO,,NO,,,,,
LTBA8040,BUILDING,BUILDING,405953.493N,0284637.767E,279.8,44.29,NO INFO,,NO,,,,,
LTBA8041,BUILDING,BUILDING,405954.132N,0284638.063E,288.5,54.13,NO INFO,,NO,,,,,
LTBA8044,BUILDING,BUILDING,405951.285N,0284641.080E,261.2,34.44,NO INFO,,NO,,,,,
LTBA8045,BUILDING,BUILDING,405950.952N,0284640.670E,261.4,34.44,NO INFO,,NO,,,,,
LTBA8046,BUILDING,BUILDING,405950.481N,0284640.014E,260.7,34.44,NO INFO,,NO,,,,,
LTBA8047,BUILDING,BUILDING,405949.387N,0284638.573E,289.4,63.97,NO INFO,,NO,,,,,
LTBA8048,BUILDING,BUILDING,405949.761N,0284639.052E,260.1,34.44,NO INFO,,NO,,,,,
LTBA8049,BUILDING,BUILDING,405948.835N,0284637.860E,297.9,73.81,NO INFO,,NO,,,,,
LTBA8050,BUILDING,BUILDING,405948.443N,0284637.371E,268.3,44.29,NO INFO,,NO,,,,,
LTBA8051,BUILDING,BUILDING,405948.133N,0284636.929E,258.7,34.44,NO INFO,,NO,,,,,
LTBA8052,BUILDING,BUILDING,405947.314N,0284635.873E,256.6,34.44,NO INFO,,NO,,,,,
LTBA8053,BUILDING,BUILDING,405947.062N,0284635.761E,256.3,34.44,NO INFO,,NO,,,,,
LTBA8054,BUILDING,BUILDING,405952.793N,0284637.974E,257.9,24.60,NO INFO,,NO,,,,,
LTBA8055,BUILDING,BUILDING,405953.401N,0284649.400E,258.3,34.44,NO INFO,,NO,,,,,
LTBA8056,BUILDING,BUILDING,405937.773N,0284642.686E,260.1,63.97,NO INFO,,NO,,,,,
LTBA8057,BUILDING,BUILDING,405939.978N,0284646.598E,258.9,54.13,NO INFO,,NO,,,,,
LTBA8058,BUILDING,BUILDING,405958.326N,0284654.406E,307.4,73.81,NO INFO,,NO,,,,,
LTBA8059,BUILDING,BUILDING,405959.395N,0284652.687E,280.6,44.29,NO INFO,,NO,,,,,
LTBA8060,BUILDING,BUILDING,405959.582N,0284652.549E,271.1,34.44,NO INFO,,NO,,,,,
LTBA8061,BUILDING,BUILDING,405958.709N,0284652.658E,268.5,34.44,NO INFO,,NO,,,,,
LTBA8062,BUILDING,BUILDING,405959.173N,0284653.016E,269.5,34.44,NO INFO,,NO,,,,,
LTBA8063,BUILDING,BUILDING,405958.573N,0284653.862E,268.2,34.44,NO INFO,,NO,,,,,
LTBA8064,BUILDING,BUILDING,405958.759N,0284653.622E,258.7,24.60,NO INFO,,NO,,,,,
LTBA8065,BUILDING,BUILDING,405957.957N,0284653.736E,267.5,34.44,NO INFO,,NO,,,,,
LTBA8066,BUILDING,BUILDING,405957.775N,0284653.975E,257.4,24.60,NO INFO,,NO,,,,,
LTBA8067,BUILDING,BUILDING,405958.219N,0284653.378E,277.3,44.29,NO INFO,,NO,,,,,
LTBA8068,BUILDING,BUILDING,405958.403N,0284653.155E,258.0,24.60,NO INFO,,NO,,,,,
LTBA8069,BUILDING,BUILDING,405959.894N,0284654.522E,261.4,24.60,NO INFO,,NO,,,,,
LTBA8070,BUILDING,BUILDING,405959.364N,0284654.274E,259.5,24.60,NO INFO,,NO,,,,,
LTBA8071,BUILDING,BUILDING,405957.134N,0284653.364E,275.9,44.29,NO INFO,,NO,,,,,
LTBA8072,BUILDING,BUILDING,405957.321N,0284653.119E,266.2,34.44,NO INFO,,NO,,,,,
LTBA8073,BUILDING,BUILDING,405956.841N,0284653.807E,265.7,34.44,NO INFO,,NO,,,,,
LTBA8074,BUILDING,BUILDING,405956.515N,0284653.405E,264.6,34.44,NO INFO,,NO,,,,,
LTBA8075,BUILDING,BUILDING,405955.956N,0284652.658E,263.2,34.44,NO INFO,,NO,,,,,
LTBA8076,BUILDING,BUILDING,405956.131N,0284652.864E,263.4,34.44,NO INFO,,NO,,,,,
LTBA8077,BUILDING,BUILDING,405953.820N,0284652.598E,299.1,73.81,NO INFO,,NO,,,,,
LTBA8078,BUILDING,BUILDING,405953.367N,0284652.477E,259.2,34.44,NO INFO,,NO,,,,,
LTBA8079,BUILDING,BUILDING,405955.107N,0284653.180E,271.5,44.29,NO INFO,,NO,,,,,
LTBA8080,BUILDING,BUILDING,405955.929N,0284654.240E,273.9,44.29,NO INFO,,NO,,,,,
LTBA8081,BUILDING,BUILDING,405955.764N,0284654.012E,273.2,44.29,NO INFO,,NO,,,,,
LTBA8082,BUILDING,BUILDING,405956.199N,0284654.350E,265.0,34.44,NO INFO,,NO,,,,,
LTBA8083,BUILDING,BUILDING,405956.137N,0284654.727E,265.2,34.44,NO INFO,,NO,,,,,
LTBA8084,BUILDING,BUILDING,405954.949N,0284654.078E,262.5,34.44,NO INFO,,NO,,,,,
LTBA8085,BUILDING,BUILDING,405954.544N,0284653.546E,261.6,34.44,NO INFO,,NO,,,,,
LTBA8086,BUILDING,BUILDING,405954.702N,0284653.753E,261.8,34.44,NO INFO,,NO,,,,,
LTBA8087,BUILDING,BUILDING,405954.138N,0284653.015E,270.3,44.29,NO INFO,,NO,,,,,
LTBA8088,BUILDING,BUILDING,405954.306N,0284653.235E,261.0,34.44,NO INFO,,NO,,,,,
LTBA8089,BUILDING,BUILDING,405952.910N,0284653.032E,287.7,63.97,NO INFO,,NO,,,,,
LTBA8090,BUILDING,BUILDING,405952.728N,0284652.793E,286.7,63.97,NO INFO,,NO,,,,,
LTBA8091,BUILDING,BUILDING,405953.221N,0284653.432E,288.9,63.97,NO INFO,,NO,,,,,
LTBA8092,BUILDING,BUILDING,405953.551N,0284653.852E,270.4,44.29,NO INFO,,NO,,,,,
LTBA8093,BUILDING,BUILDING,405954.084N,0284654.587E,262.5,34.44,NO INFO,,NO,,,,,
LTBA8094,BUILDING,BUILDING,405953.931N,0284654.359E,262.1,34.44,NO INFO,,NO,,,,,
LTBA8095,BUILDING,BUILDING,405954.321N,0284654.909E,263.2,34.44,NO INFO,,NO,,,,,
LTBA8096,BUILDING,BUILDING,405954.501N,0284655.144E,263.6,34.44,NO INFO,,NO,,,,,
LTBA8097,BUILDING,BUILDING,405954.845N,0284655.519E,294.1,63.97,NO INFO,,NO,,,,,
LTBA8098,BUILDING,BUILDING,405955.222N,0284656.022E,295.6,63.97,NO INFO,,NO,,,,,
LTBA8099,BUILDING,BUILDING,405954.529N,0284656.201E,294.7,63.97,NO INFO,,NO,,,,,
LTBA8100,BUILDING,BUILDING,405954.712N,0284656.718E,275.6,44.29,NO INFO,,NO,,,,,
LTBA8101,BUILDING,BUILDING,405954.881N,0284656.464E,256.1,24.60,NO INFO,,NO,,,,,
LTBA8102,BUILDING,BUILDING,405954.349N,0284655.976E,264.0,34.44,NO INFO,,NO,,,,,
