Obstacle_designator,AIXM_NAME  ,OTHER Type(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT),Height (FT),Lighting,color of lighting,Group
ENR4834,WIND POWER PLANT,WINDMILL,371108.88N,0364053.98E,4726,448,YES,OTHER,NO
ENR4835,WIND POWER PLANT,WINDMILL,371059.38N,0364044.08E,4742,448,YES,OTHER,NO
ENR4836,WIND POWER PLANT,WINDMILL,371050.77N,0364036.44E,4595,448,YES,OTHER,NO
ENR4837,WIND POWER PLANT,WINDMILL,371043.39N,0364026.47E,4385,448,YES,OTHER,NO
ENR4838,WIND POWER PLANT,WINDMILL,371055.20N,0364113.96E,4290,448,YES,OTHER,NO
ENR4839,WIND POWER PLANT,WINDMILL,371036.70N,0364106.25E,4070,448,YES,OTHER,NO
ENR4840,WIND POWER PLANT,WINDMILL,371028.38N,0364106.25E,3968,448,YES,OTHER,NO
ENR4841,WIND POWER PLANT,WINDMILL,371021.79N,0364059.05E,3955,448,YES,OTHER,NO
ENR4842,WIND POWER PLANT,WINDMILL,371015.60N,0364051.85E,3932,448,YES,OTHER,NO
ENR4843,WIND POWER PLANT,WINDMILL,371341.70N,0364132.46E,5372,448,YES,OTHER,NO
ENR4844,WIND POWER PLANT,WINDMILL,371331.69N,0364131.06E,5504,448,YES,OTHER,NO
ENR4845,WIND POWER PLANT,WINDMILL,371322.80N,0364138.15E,5333,448,YES,OTHER,NO
ENR4846,WIND POWER PLANT,WINDMILL,371313.98N,0364147.26E,5212,448,YES,OTHER,NO
ENR4847,WIND POWER PLANT,WINDMILL,371450.17N,0363710.24E,5901,431,YES,OTHER,NO
ENR4848,WIND POWER PLANT,WINDMILL,371453.20N,0363731.94E,5937,431,YES,OTHER,NO
ENR4849,WIND POWER PLANT,WINDMILL,371503.49N,0363727.66E,5684,431,YES,OTHER,NO
ENR4850,WIND POWER PLANT,WINDMILL,371455.18N,0363847.94E,5960,431,YES,OTHER,NO
ENR4851,WIND POWER PLANT,WINDMILL,371446.50N,0363939.17E,5940,431,YES,OTHER,NO
ENR4852,WIND POWER PLANT,WINDMILL,371432.60N,0364003.86E,5878,431,YES,OTHER,NO
ENR4853,WIND POWER PLANT,WINDMILL,371434.40N,0364025.07E,5894,431,YES,OTHER,NO
ENR4854,WIND POWER PLANT,WINDMILL,371428.57N,0364050.66E,5907,448,YES,OTHER,NO
ENR4855,WIND POWER PLANT,WINDMILL,371431.99N,0364120.87E,5684,448,YES,OTHER,NO
ENR4856,WIND POWER PLANT,WINDMILL,371422.09N,0364121.66E,5740,448,YES,OTHER,NO
ENR4857,WIND POWER PLANT,WINDMILL,371406.97N,0364137.25E,5261,448,YES,OTHER,NO
ENR4858,WIND POWER PLANT,WINDMILL,362618.38N,0360729.42E,4462,495,YES,OTHER,NO
ENR4859,WIND POWER PLANT,WINDMILL,362613.06N,0360722.73E,4344,495,YES,OTHER,NO
ENR4860,WIND POWER PLANT,WINDMILL,362607.48N,0360715.74E,4390,495,YES,OTHER,NO
ENR4861,WIND POWER PLANT,WINDMILL,362601.93N,0360708.62E,4383,495,YES,OTHER,NO
ENR4862,WIND POWER PLANT,WINDMILL,362555.65N,0360701.52E,4393,495,YES,OTHER,NO
ENR4863,WIND POWER PLANT,WINDMILL,362549.80N,0360658.39E,4314,495,YES,OTHER,NO
ENR4864,WIND POWER PLANT,WINDMILL,362543.46N,0360657.42E,4331,495,YES,OTHER,NO
ENR4865,WIND POWER PLANT,WINDMILL,362537.49N,0360656.38E,4357,495,YES,OTHER,NO
ENR4866,WIND POWER PLANT,WINDMILL,362531.44N,0360654.65E,4380,495,YES,OTHER,NO
ENR4867,WIND POWER PLANT,WINDMILL,362525.39N,0360652.27E,4436,495,YES,OTHER,NO
ENR4868,WIND POWER PLANT,WINDMILL,362519.96N,0360648.71E,4432,495,YES,OTHER,NO
ENR4869,WIND POWER PLANT,WINDMILL,362514.56N,0360644.93E,4429,495,YES,OTHER,NO
ENR4870,WIND POWER PLANT,WINDMILL,362504.62N,0360641.54E,4199,495,YES,OTHER,NO
ENR4871,WIND POWER PLANT,WINDMILL,362452.49N,0360643.78E,4167,495,YES,OTHER,NO
ENR4872,WIND POWER PLANT,WINDMILL,362441.65N,0360644.60E,4206,495,YES,OTHER,NO
ENR4873,WIND POWER PLANT,WINDMILL,362429.95N,0360657.71E,4406,495,YES,OTHER,NO
ENR4874,WIND POWER PLANT,WINDMILL,362420.88N,0360701.70E,4429,495,YES,OTHER,NO
ENR4875,WIND POWER PLANT,WINDMILL,362413.28N,0360704.01E,4340,495,YES,OTHER,NO
ENR4876,WIND POWER PLANT,WINDMILL,362405.04N,0360707.61E,4199,495,YES,OTHER,NO
ENR4877,WIND POWER PLANT,WINDMILL,403325.00N,0372002.44E,6201,459,YES,OTHER,NO
ENR4878,WIND POWER PLANT,WINDMILL,403325.40N,0372018.56E,6178,459,YES,OTHER,NO
ENR4879,WIND POWER PLANT,WINDMILL,403322.09N,0372033.65E,6178,459,YES,OTHER,NO
ENR4880,WIND POWER PLANT,WINDMILL,403322.41N,0372048.77E,6086,459,YES,OTHER,NO
ENR4881,WIND POWER PLANT,WINDMILL,403320.40N,0372105.26E,6066,459,YES,OTHER,NO
ENR4882,WIND POWER PLANT,WINDMILL,403332.71N,0372124.26E,6174,459,YES,OTHER,NO
ENR4883,WIND POWER PLANT,WINDMILL,403336.60N,0372138.95E,6191,459,YES,OTHER,NO
ENR4884,WIND POWER PLANT,WINDMILL,403338.79N,0372153.75E,6142,459,YES,OTHER,NO
ENR4885,WIND POWER PLANT,WINDMILL,403340.99N,0372208.58E,6145,459,YES,OTHER,NO
ENR4886,WIND POWER PLANT,WINDMILL,370404.29N,0273754.66E,1772,574,YES,OTHER,NO
ENR4887,WIND POWER PLANT,WINDMILL,370406.62N,0273807.84E,1893,574,YES,OTHER,NO
ENR4888,WIND POWER PLANT,WINDMILL,370409.47N,0273820.22E,1847,574,YES,OTHER,NO
ENR4889,WIND POWER PLANT,WINDMILL,370231.86N,0273954.50E,2106,574,YES,OTHER,NO
ENR4891,WIND POWER PLANT,WINDMILL,413847.22N,0274326.58E,2006,655,YES,OTHER,NO
ENR4892,WIND POWER PLANT,WINDMILL,370909.36N,0365543.07E,4160,600,YES,OTHER,NO
ENR4893,WIND POWER PLANT,WINDMILL,413843.94N,0274112.48E,2032,655,YES,OTHER,NO
ENR4894,WIND POWER PLANT,WINDMILL,414008.92N,0274417.70E,1939,394,YES,OTHER,NO
ENR4895,WIND POWER PLANT,WINDMILL,370657.92N,0365634.66E,4091,600,YES,OTHER,NO
ENR4896,WIND POWER PLANT,WINDMILL,413858.02N,0274203.20E,2055,655,YES,OTHER,NO
ENR4897,WIND POWER PLANT,WINDMILL,370455.52N,0365548.61E,5144,600,YES,OTHER,NO
ENR4898,WIND POWER PLANT,WINDMILL,370435.76N,0365504.12E,5089,600,YES,OTHER,NO
ENR4899,WIND POWER PLANT,WINDMILL,370643.92N,0365822.30E,4429,600,YES,OTHER,NO
ENR4900,WIND POWER PLANT,WINDMILL,371044.90N,0365726.53E,4377,600,YES,OTHER,NO
ENR4901,WIND POWER PLANT,WINDMILL,414016.45N,0274336.96E,1939,394,YES,OTHER,NO
ENR4902,WIND POWER PLANT,WINDMILL,413918.29N,0274150.46E,1818,394,YES,OTHER,NO
ENR4903,WIND POWER PLANT,WINDMILL,370920.95N,0365545.98E,4003,600,YES,OTHER,NO
ENR4904,WIND POWER PLANT,WINDMILL,370834.91N,0365547.57E,4078,600,YES,OTHER,NO
ENR4906,WIND POWER PLANT,WINDMILL,371050.70N,0365748.17E,4209,600,YES,OTHER,NO
ENR4907,WIND POWER PLANT,WINDMILL,413826.24N,0274156.00E,1778,394,YES,OTHER,NO
ENR4908,WIND POWER PLANT,WINDMILL,413924.47N,0274135.61E,1729,394,YES,OTHER,NO
ENR4909,WIND POWER PLANT,WINDMILL,370901.62N,0365518.34E,4098,600,YES,OTHER,NO
ENR4910,WIND POWER PLANT,WINDMILL,370711.28N,0365915.50E,4337,600,YES,OTHER,NO
ENR4911,WIND POWER PLANT,WINDMILL,413759.97N,0274351.72E,1863,394,YES,OTHER,NO
ENR4912,WIND POWER PLANT,WINDMILL,413838.83N,0274357.97E,2114,655,YES,OTHER,NO
ENR4913,WIND POWER PLANT,WINDMILL,413852.45N,0274100.69E,1768,394,YES,OTHER,NO
ENR4914,WIND POWER PLANT,WINDMILL,370646.98N,0365627.89E,4058,600,YES,OTHER,NO
ENR4915,WIND POWER PLANT,WINDMILL,414021.24N,0274413.90E,1919,394,YES,OTHER,NO
ENR4916,WIND POWER PLANT,WINDMILL,413902.20N,0274049.76E,1981,656,YES,OTHER,NO
ENR4917,WIND POWER PLANT,WINDMILL,413913.03N,0274034.54E,1919,656,YES,OTHER,NO
ENR4918,WIND POWER PLANT,WINDMILL,413812.19N,0274354.80E,2118,655,YES,OTHER,NO
ENR4919,WIND POWER PLANT,WINDMILL,413836.96N,0274125.90E,1818,394,YES,OTHER,NO
ENR4920,WIND POWER PLANT,WINDMILL,413815.00N,0274138.22E,2049,655,YES,OTHER,NO
ENR4921,WIND POWER PLANT,WINDMILL,370447.96N,0365538.46E,5220,600,YES,OTHER,NO
ENR4922,WIND POWER PLANT,WINDMILL,413944.61N,0274351.17E,1955,394,YES,OTHER,NO
ENR4923,WIND POWER PLANT,WINDMILL,371113.02N,0365802.75E,4153,600,YES,OTHER,NO
ENR4924,WIND POWER PLANT,WINDMILL,413958.21N,0274342.06E,2279,655,YES,OTHER,NO
ENR4925,WIND POWER PLANT,WINDMILL,370832.89N,0365452.96E,4016,600,YES,OTHER,NO
ENR4926,WIND POWER PLANT,WINDMILL,370634.78N,0365815.78E,4445,600,YES,OTHER,NO
ENR4927,WIND POWER PLANT,WINDMILL,413910.36N,0274202.92E,1854,394,YES,OTHER,NO
ENR4928,WIND POWER PLANT,WINDMILL,370426.08N,0365448.96E,5062,600,YES,OTHER,NO
ENR4929,WIND POWER PLANT,WINDMILL,413832.46N,0274141.11E,1821,394,YES,OTHER,NO
ENR4930,WIND POWER PLANT,WINDMILL,413844.99N,0274342.64E,2036,655,YES,OTHER,NO
ENR4931,WIND POWER PLANT,WINDMILL,371041.45N,0365708.71E,4275,600,YES,OTHER,NO
ENR4932,WIND POWER PLANT,WINDMILL,414032.41N,0274405.96E,2170,655,YES,OTHER,NO
ENR4933,WIND POWER PLANT,WINDMILL,371102.11N,0365757.10E,4308,600,YES,OTHER,NO
ENR4934,WIND POWER PLANT,WINDMILL,401903.67N,0274748.36E,986,490,YES,OTHER,NO
ENR4935,WIND POWER PLANT,WINDMILL,401904.29N,0274805.96E,1048,490,YES,OTHER,NO
ENR4936,WIND POWER PLANT,WINDMILL,401931.56N,0274821.45E,1058,490,YES,OTHER,NO
ENR4937,WIND POWER PLANT,WINDMILL,401927.17N,0274833.05E,1182,490,YES,OTHER,NO
ENR4938,WIND POWER PLANT,WINDMILL,401936.87N,0274855.37E,1258,490,YES,OTHER,NO
ENR4939,WIND POWER PLANT,WINDMILL,401958.92N,0274915.04E,1092,426,YES,OTHER,NO
ENR4940,WIND POWER PLANT,WINDMILL,402004.79N,0274937.37E,1243,426,YES,OTHER,NO
ENR4941,WIND POWER PLANT,WINDMILL,402014.06N,0275000.49E,1456,426,YES,OTHER,NO
ENR4942,WIND POWER PLANT,WINDMILL,402017.95N,0275021.57E,1473,426,YES,OTHER,NO
ENR4943,WIND POWER PLANT,WINDMILL,402019.96N,0275041.17E,1469,426,YES,OTHER,NO
ENR4944,WIND POWER PLANT,WINDMILL,401956.35N,0275019.43E,1574,426,YES,OTHER,NO
ENR4945,WIND POWER PLANT,WINDMILL,402020.24N,0275100.12E,1320,490,YES,OTHER,NO
ENR4946,WIND POWER PLANT,WINDMILL,401940.87N,0275038.22E,1476,426,YES,OTHER,NO
ENR4947,WIND POWER PLANT,WINDMILL,401939.64N,0275051.01E,1430,426,YES,OTHER,NO
ENR4948,WIND POWER PLANT,WINDMILL,401938.44N,0275103.92E,1299,426,YES,OTHER,NO
ENR4949,WIND POWER PLANT,WINDMILL,401954.70N,0275000.76E,1591,426,YES,OTHER,NO
ENR4950,WIND POWER PLANT,WINDMILL,401939.79N,0275023.34E,1512,426,YES,OTHER,NO
ENR4951,WIND POWER PLANT,WINDMILL,402006.74N,0275043.84E,1404,426,YES,OTHER,NO
ENR4952,WIND POWER PLANT,WINDMILL,401956.29N,0275102.49E,1379,490,YES,OTHER,NO
ENR4953,WIND POWER PLANT,WINDMILL,401951.77N,0275116.88E,1330,490,YES,OTHER,NO
ENR4954,WIND POWER PLANT,WINDMILL,401941.40N,0274911.53E,1097,490,YES,OTHER,NO
ENR4955,WIND POWER PLANT,WINDMILL,401929.80N,0274914.27E,1209,490,YES,OTHER,NO
ENR4956,WIND POWER PLANT,WINDMILL,401911.56N,0274857.40E,1123,490,YES,OTHER,NO
ENR4957,WIND POWER PLANT,WINDMILL,401911.99N,0274741.98E,835,490,YES,OTHER,NO
ENR4958,WIND POWER PLANT,WINDMILL,401924.80N,0274810.35E,1012,490,YES,OTHER,NO
ENR4959,WIND POWER PLANT,WINDMILL,401955.49N,0274859.87E,1022,490,YES,OTHER,NO
ENR4960,WIND POWER PLANT,WINDMILL,402021.52N,0274956.64E,1251,490,YES,OTHER,NO
ENR4961,WIND POWER PLANT,WINDMILL,401952.04N,0274946.49E,1468,490,YES,OTHER,NO
ENR4962,WIND POWER PLANT,WINDMILL,401943.62N,0274958.76E,1622,490,YES,OTHER,NO
ENR4963,WIND POWER PLANT,WINDMILL,401935.86N,0275004.73E,1488,490,YES,OTHER,NO
ENR4964,WIND POWER PLANT,WINDMILL,390254.69N,0274801.68E,1703,492,YES,OTHER,NO
ENR4965,WIND POWER PLANT,WINDMILL,390303.30N,0274745.11E,1798,492,YES,OTHER,NO
ENR4966,WIND POWER PLANT,WINDMILL,390257.25N,0274729.11E,1683,492,YES,OTHER,NO
ENR4967,WIND POWER PLANT,WINDMILL,390322.34N,0274737.71E,1775,492,YES,OTHER,NO
ENR4968,WIND POWER PLANT,WINDMILL,390328.16N,0274715.93E,1850,492,YES,OTHER,NO
ENR4969,WIND POWER PLANT,WINDMILL,390344.45N,0274704.67E,1850,492,YES,OTHER,NO
ENR4970,WIND POWER PLANT,WINDMILL,390358.36N,0274721.34E,1624,492,YES,OTHER,NO
ENR4971,WIND POWER PLANT,WINDMILL,390423.30N,0274736.52E,1601,492,YES,OTHER,NO
ENR4972,WIND POWER PLANT,WINDMILL,390353.50N,0274649.11E,1909,492,YES,OTHER,NO
ENR4973,WIND POWER PLANT,WINDMILL,390352.01N,0274626.26E,1932,492,YES,OTHER,NO
ENR4974,WIND POWER PLANT,WINDMILL,390341.56N,0274555.11E,1739,492,YES,OTHER,NO
ENR4975,WIND POWER PLANT,WINDMILL,390401.64N,0274602.82E,1745,492,YES,OTHER,NO
ENR4976,WIND POWER PLANT,WINDMILL,390419.01N,0274615.07E,1673,492,YES,OTHER,NO
ENR4977,WIND POWER PLANT,WINDMILL,390253.88N,0274003.49E,3070,448,YES,OTHER,NO
ENR4978,WIND POWER PLANT,WINDMILL,390311.64N,0274012.06E,3070,448,YES,OTHER,NO
ENR4979,WIND POWER PLANT,WINDMILL,390331.73N,0273959.81E,3260,448,YES,OTHER,NO
ENR4982,WIND POWER PLANT,WINDMILL,390352.55N,0273932.71E,3503,448,YES,OTHER,NO
ENR4983,WIND POWER PLANT,WINDMILL,390357.41N,0273922.02E,3503,448,YES,OTHER,NO
ENR4985,WIND POWER PLANT,WINDMILL,390548.88N,0273848.19E,3727,449,YES,OTHER,NO
ENR4988,WIND POWER PLANT,WINDMILL,390530.44N,0273853.37E,3872,448,YES,OTHER,NO
ENR4989,WIND POWER PLANT,WINDMILL,390447.75N,0273905.01E,3629,448,YES,OTHER,NO
ENR4991,WIND POWER PLANT,WINDMILL,390502.87N,0273904.90E,3770,449,YES,OTHER,NO
ENR4993,WIND POWER PLANT,WINDMILL,402906.04N,0273826.09E,653,328,YES,OTHER,NO
ENR5011,WIND POWER PLANT,WINDMILL,411024.92N,0281711.16E,1163,490,YES,OTHER,NO
ENR5027,WIND POWER PLANT,WINDMILL,384230.33N,0265316.64E,1411,413,YES,OTHER,NO
ENR5028,WIND POWER PLANT,WINDMILL,383914.25N,0262645.59E,1729,381,YES,OTHER,NO
ENR5029,WIND POWER PLANT,WINDMILL,383911.36N,0262618.63E,1683,381,YES,OTHER,NO
ENR5030,WIND POWER PLANT,WINDMILL,383902.86N,0262619.16E,1866,413,YES,OTHER,NO
ENR5031,WIND POWER PLANT,WINDMILL,385826.38N,0271015.32E,1632,490,YES,OTHER,NO
ENR5032,WIND POWER PLANT,WINDMILL,385816.31N,0271020.31E,1737,490,YES,OTHER,NO
ENR5033,WIND POWER PLANT,WINDMILL,385806.13N,0271022.85E,1763,490,YES,OTHER,NO
ENR5034,WIND POWER PLANT,WINDMILL,385754.06N,0271023.41E,1691,490,YES,OTHER,NO
ENR5035,WIND POWER PLANT,WINDMILL,385732.43N,0270959.26E,1645,490,YES,OTHER,NO
ENR5036,WIND POWER PLANT,WINDMILL,385738.73N,0270951.00E,1619,490,YES,OTHER,NO
ENR5037,WIND POWER PLANT,WINDMILL,385745.68N,0270944.12E,1557,490,YES,OTHER,NO
ENR5038,WIND POWER PLANT,WINDMILL,385747.37N,0271032.49E,1632,490,YES,OTHER,NO
ENR5039,WIND POWER PLANT,WINDMILL,362056.16N,0333101.19E,4614,490,YES,OTHER,NO
ENR5040,WIND POWER PLANT,WINDMILL,362101.26N,0333036.23E,4542,490,YES,OTHER,NO
ENR5041,WIND POWER PLANT,WINDMILL,362042.45N,0333026.08E,4365,490,YES,OTHER,NO
ENR5042,WIND POWER PLANT,WINDMILL,362041.44N,0332948.84E,4277,490,YES,OTHER,NO
ENR5043,WIND POWER PLANT,WINDMILL,382643.08N,0302340.92E,6862,490,YES,OTHER,NO
ENR5044,WIND POWER PLANT,WINDMILL,382705.04N,0302345.96E,6901,490,YES,OTHER,NO
ENR5045,WIND POWER PLANT,WINDMILL,382730.96N,0302343.44E,6996,490,YES,OTHER,NO
ENR5046,WIND POWER PLANT,WINDMILL,382756.52N,0302335.88E,7049,490,YES,OTHER,NO
ENR5047,WIND POWER PLANT,WINDMILL,382801.56N,0302322.20E,7039,490,YES,OTHER,NO
ENR5048,WIND POWER PLANT,WINDMILL,383031.32N,0302236.84E,7275,490,YES,OTHER,NO
ENR5049,WIND POWER PLANT,WINDMILL,383050.76N,0302202.28E,7416,490,YES,OTHER,NO
ENR5050,WIND POWER PLANT,WINDMILL,383128.56N,0302237.92E,7449,490,YES,OTHER,NO
ENR5051,WIND POWER PLANT,WINDMILL,383121.36N,0302200.48E,7429,490,YES,OTHER,NO
ENR5052,WIND POWER PLANT,WINDMILL,383139.72N,0302141.40E,7049,490,YES,OTHER,NO
ENR5053,WIND POWER PLANT,WINDMILL,373616.92N,0314138.04E,6089,489,YES,OTHER,NO
ENR5054,WIND POWER PLANT,WINDMILL,373621.96N,0314127.96E,6132,489,YES,OTHER,NO
ENR5055,WIND POWER PLANT,WINDMILL,373625.92N,0314115.00E,6178,489,YES,OTHER,NO
ENR5056,WIND POWER PLANT,WINDMILL,373527.96N,0314004.08E,5781,489,YES,OTHER,NO
ENR5057,WIND POWER PLANT,WINDMILL,373539.12N,0313955.08E,5673,489,YES,OTHER,NO
ENR5058,WIND POWER PLANT,WINDMILL,373556.04N,0313942.12E,5784,489,YES,OTHER,NO
ENR5059,WIND POWER PLANT,WINDMILL,373610.08N,0313937.08E,5948,489,YES,OTHER,NO
ENR5060,WIND POWER PLANT,WINDMILL,373614.04N,0313921.96E,6030,489,YES,OTHER,NO
ENR5061,WIND POWER PLANT,WINDMILL,373612.96N,0313911.88E,5912,489,YES,OTHER,NO
ENR5062,WIND POWER PLANT,WINDMILL,393724.38N,0262025.40E,1844,427,YES,OTHER,NO
ENR5063,WIND POWER PLANT,WINDMILL,393726.40N,0262039.16E,1801,427,YES,OTHER,NO
ENR5064,WIND POWER PLANT,WINDMILL,393731.44N,0262053.59E,1804,410,YES,OTHER,NO
ENR5065,WIND POWER PLANT,WINDMILL,393732.30N,0262104.93E,1821,410,YES,OTHER,NO
ENR5066,WIND POWER PLANT,WINDMILL,393731.48N,0262116.13E,1808,410,YES,OTHER,NO
ENR5067,WIND POWER PLANT,WINDMILL,395049.60N,0282026.95E,4265,430,YES,OTHER,NO
ENR5068,WIND POWER PLANT,WINDMILL,390904.54N,0270541.22E,3578,490,YES,OTHER,NO
ENR5069,WIND POWER PLANT,WINDMILL,390905.39N,0270521.26E,3699,490,YES,OTHER,NO
ENR5070,WIND POWER PLANT,WINDMILL,390903.17N,0270506.38E,3837,490,YES,OTHER,NO
ENR5071,WIND POWER PLANT,WINDMILL,390855.64N,0270424.92E,3903,490,YES,OTHER,NO
ENR5072,WIND POWER PLANT,WINDMILL,390845.76N,0270353.46E,3653,490,YES,OTHER,NO
ENR5073,WIND POWER PLANT,WINDMILL,390847.39N,0270335.96E,3568,490,YES,OTHER,NO
ENR5074,WIND POWER PLANT,WINDMILL,390850.68N,0270320.43E,3433,490,YES,OTHER,NO
ENR5075,WIND POWER PLANT,WINDMILL,372827.69N,0272408.25E,1455,490,YES,OTHER,NO
ENR5076,WIND POWER PLANT,WINDMILL,372839.95N,0272349.14E,1238,490,YES,OTHER,NO
ENR5077,WIND POWER PLANT,WINDMILL,372746.72N,0272517.76E,1681,490,YES,OTHER,NO
ENR5078,WIND POWER PLANT,WINDMILL,372808.08N,0272421.21E,1451,490,YES,OTHER,NO
ENR5079,WIND POWER PLANT,WINDMILL,372749.96N,0272451.93E,1717,490,YES,OTHER,NO
ENR5080,WIND POWER PLANT,WINDMILL,372748.13N,0272436.49E,1835,490,YES,OTHER,NO
ENR5081,WIND POWER PLANT,WINDMILL,405556.02N,0353119.25E,4462,427,YES,OTHER,NO
ENR5082,WIND POWER PLANT,WINDMILL,405532.10N,0353339.68E,4060,490,YES,OTHER,NO
ENR5083,WIND POWER PLANT,WINDMILL,405622.70N,0353043.66E,4734,427,YES,OTHER,NO
ENR5084,WIND POWER PLANT,WINDMILL,405553.99N,0353127.51E,4459,427,YES,OTHER,NO
ENR5085,WIND POWER PLANT,WINDMILL,405551.85N,0353248.41E,4342,490,YES,OTHER,NO
ENR5086,WIND POWER PLANT,WINDMILL,405526.78N,0353345.80E,3945,490,YES,OTHER,NO
ENR5087,WIND POWER PLANT,WINDMILL,405618.78N,0353055.23E,4783,427,YES,OTHER,NO
ENR5088,WIND POWER PLANT,WINDMILL,395108.77N,0281945.03E,4577,430,YES,OTHER,NO
ENR5089,WIND POWER PLANT,WINDMILL,405608.57N,0353059.72E,4741,427,YES,OTHER,NO
ENR5090,WIND POWER PLANT,WINDMILL,405556.75N,0353152.24E,4608,490,YES,OTHER,NO
ENR5091,WIND POWER PLANT,WINDMILL,405540.87N,0353300.94E,4280,490,YES,OTHER,NO
ENR5092,WIND POWER PLANT,WINDMILL,405520.18N,0353400.93E,3770,427,YES,OTHER,NO
ENR5093,WIND POWER PLANT,WINDMILL,395101.87N,0281952.73E,4459,430,YES,OTHER,NO
ENR5094,WIND POWER PLANT,WINDMILL,405555.75N,0353049.61E,4762,490,YES,OTHER,NO
ENR5095,WIND POWER PLANT,WINDMILL,405558.90N,0353205.20E,4549,490,YES,OTHER,NO
ENR5096,WIND POWER PLANT,WINDMILL,405533.96N,0353305.46E,4211,490,YES,OTHER,NO
ENR5097,WIND POWER PLANT,WINDMILL,405519.79N,0353409.94E,3799,427,YES,OTHER,NO
ENR5098,WIND POWER PLANT,WINDMILL,405558.59N,0353111.23E,4588,490,YES,OTHER,NO
ENR5099,WIND POWER PLANT,WINDMILL,405547.55N,0353236.10E,4375,490,YES,OTHER,NO
ENR5100,WIND POWER PLANT,WINDMILL,405535.93N,0353332.39E,4198,490,YES,OTHER,NO
ENR5101,WIND POWER PLANT,WINDMILL,405514.70N,0353425.69E,3865,427,YES,OTHER,NO
ENR5102,WIND POWER PLANT,WINDMILL,395059.27N,0282006.19E,4390,430,YES,OTHER,NO
ENR5103,WIND POWER PLANT,WINDMILL,405609.20N,0353116.85E,4590,427,YES,OTHER,NO
ENR5104,WIND POWER PLANT,WINDMILL,405558.70N,0353214.00E,4555,490,YES,OTHER,NO
ENR5105,WIND POWER PLANT,WINDMILL,405531.92N,0353314.23E,4175,490,YES,OTHER,NO
ENR5106,WIND POWER PLANT,WINDMILL,405518.88N,0353418.58E,3819,427,YES,OTHER,NO
ENR5107,WIND POWER PLANT,WINDMILL,392223.48N,0271013.48E,4486,487,YES,OTHER,NO
ENR5108,WIND POWER PLANT,WINDMILL,392232.70N,0271048.97E,4401,487,YES,OTHER,NO
ENR5109,WIND POWER PLANT,WINDMILL,392235.80N,0271128.72E,4614,487,YES,OTHER,NO
ENR5110,WIND POWER PLANT,WINDMILL,392229.10N,0271135.30E,4633,487,YES,OTHER,NO
ENR5111,WIND POWER PLANT,WINDMILL,392222.51N,0271142.83E,4630,487,YES,OTHER,NO
ENR5112,WIND POWER PLANT,WINDMILL,392215.71N,0271150.06E,4607,487,YES,OTHER,NO
ENR5113,WIND POWER PLANT,WINDMILL,392209.52N,0271221.85E,4571,487,YES,OTHER,NO
ENR5114,WIND POWER PLANT,WINDMILL,374218.58N,0372051.68E,5692,489,YES,OTHER,NO
ENR5115,WIND POWER PLANT,WINDMILL,374218.79N,0372036.82E,5718,489,YES,OTHER,NO
ENR5116,WIND POWER PLANT,WINDMILL,374311.86N,0372023.14E,5814,489,YES,OTHER,NO
ENR5117,WIND POWER PLANT,WINDMILL,402913.54N,0274154.59E,974,387,YES,OTHER,NO
ENR5118,WIND POWER PLANT,WINDMILL,402959.94N,0274108.88E,525,387,YES,OTHER,NO
ENR5119,WIND POWER PLANT,WINDMILL,405625.19N,0353035.25E,4675,427,YES,OTHER,NO
ENR5121,WIND POWER PLANT,WINDMILL,402953.52N,0274145.87E,718,387,YES,OTHER,NO
ENR5122,WIND POWER PLANT,WINDMILL,410834.21N,0281902.79E,1129,492,YES,OTHER,NO
ENR5124,WIND POWER PLANT,WINDMILL,402949.60N,0274207.19E,896,387,YES,OTHER,NO
ENR5125,WIND POWER PLANT,WINDMILL,402937.32N,0274127.05E,676,387,YES,OTHER,NO
ENR5126,WIND POWER PLANT,WINDMILL,402945.30N,0274214.58E,1060,387,YES,OTHER,NO
ENR5127,WIND POWER PLANT,WINDMILL,402909.02N,0274202.22E,1047,387,YES,OTHER,NO
ENR5128,WIND POWER PLANT,WINDMILL,402955.74N,0274116.53E,531,387,YES,OTHER,NO
ENR5129,WIND POWER PLANT,WINDMILL,405623.64N,0353025.70E,4688,427,YES,OTHER,NO
ENR5130,WIND POWER PLANT,WINDMILL,402908.15N,0274212.96E,1138,387,YES,OTHER,NO
ENR5131,WIND POWER PLANT,WINDMILL,402945.92N,0274125.52E,600,387,YES,OTHER,NO
ENR5132,WIND POWER PLANT,WINDMILL,405622.36N,0353013.08E,4655,427,YES,OTHER,NO
ENR5133,WIND POWER PLANT,WINDMILL,411022.90N,0281811.11E,1089,492,YES,OTHER,NO
ENR5134,WIND POWER PLANT,WINDMILL,405700.90N,0353003.53E,4931,492,YES,OTHER,NO
ENR5135,WIND POWER PLANT,WINDMILL,405657.88N,0352826.80E,5220,492,YES,OTHER,NO
ENR5136,WIND POWER PLANT,WINDMILL,374320.06N,0371904.04E,6194,489,YES,OTHER,NO
ENR5137,WIND POWER PLANT,WINDMILL,393100.54N,0270828.89E,2224,390,YES,OTHER,NO
ENR5138,WIND POWER PLANT,WINDMILL,374250.22N,0372240.48E,5443,489,YES,OTHER,NO
