Obstacle_Designator    ,AIXM_NAME,ObstacleType(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT),Height (FT),Lighting,Color of Lighting,Group,,,,
LTBF_8873,BUILDING,BUILDING,393917.234N,0275339.423E,510.66,34.45,NO INFO,,NO,,,,
LTBF_8874,BUILDING,BUILDING,393918.555N,0275338.343E,517.61,34.45,NO INFO,,NO,,,,
LTBF_8875,BUILDING,BUILDING,393917.567N,0275337.220E,525.16,44.29,NO INFO,,NO,,,,
LTBF_8876,BUILDING,BUILDING,393918.085N,0275337.191E,517.33,34.45,NO INFO,,NO,,,,
LTBF_8877,BUILDING,BUILDING,393917.357N,0275338.083E,523.18,44.29,NO INFO,,NO,,,,
LTBF_8878,BUILDING,BUILDING,393917.175N,0275338.515E,502.16,24.61,NO INFO,,NO,,,,
LTBF_8879,BUILDING,BUILDING,393918.182N,0275338.321E,506.48,24.61,NO INFO,,NO,,,,
LTBF_8880,BUILDING,BUILDING,393917.472N,0275335.439E,517.77,34.45,NO INFO,,NO,,,,
LTBF_8881,BUILDING,BUILDING,393917.329N,0275335.875E,516.97,34.45,NO INFO,,NO,,,,
LTBF_8882,BUILDING,BUILDING,393917.401N,0275334.729E,509.13,24.61,NO INFO,,NO,,,,
LTBF_8883,BUILDING,BUILDING,393916.988N,0275339.013E,490.98,14.76,NO INFO,,NO,,,,
LTBF_8884,BUILDING,BUILDING,393918.787N,0275339.571E,497.60,14.76,NO INFO,,NO,,,,
LTBF_8885,BUILDING,BUILDING,393912.578N,0275347.937E,520.15,73.82,NO INFO,,NO,,,,
LTBF_8886,BUILDING,BUILDING,393913.099N,0275349.580E,521.66,73.82,NO INFO,,NO,,,,
LTBF_8887,BUILDING,BUILDING,393913.592N,0275350.634E,524.25,73.82,NO INFO,,NO,,,,
LTBF_8888,BUILDING,BUILDING,393914.290N,0275350.151E,527.42,73.82,NO INFO,,NO,,,,
LTBF_8889,BUILDING,BUILDING,393913.695N,0275348.729E,514.92,63.98,NO INFO,,NO,,,,
LTBF_8890,BUILDING,BUILDING,393913.495N,0275348.084E,503.36,54.13,NO INFO,,NO,,,,
LTBF_8891,BUILDING,BUILDING,393913.211N,0275347.386E,502.87,54.13,NO INFO,,NO,,,,
LTBF_8892,BUILDING,BUILDING,393913.904N,0275349.241E,496.11,44.29,NO INFO,,NO,,,,
LTBF_8893,BUILDING,BUILDING,393913.992N,0275345.664E,517.75,63.98,NO INFO,,NO,,,,
LTBF_8894,BUILDING,BUILDING,393914.051N,0275346.094E,497.89,44.29,NO INFO,,NO,,,,
LTBF_8895,BUILDING,BUILDING,393914.264N,0275346.539E,497.33,44.29,NO INFO,,NO,,,,
LTBF_8896,BUILDING,BUILDING,393915.519N,0275347.385E,513.45,54.13,NO INFO,,NO,,,,
LTBF_8897,BUILDING,BUILDING,393915.249N,0275346.487E,512.00,54.13,NO INFO,,NO,,,,
LTBF_8898,BUILDING,BUILDING,393915.007N,0275345.950E,501.28,44.29,NO INFO,,NO,,,,
LTBF_8899,BUILDING,BUILDING,393914.762N,0275345.189E,510.80,54.13,NO INFO,,NO,,,,
LTBF_8900,BUILDING,BUILDING,393915.321N,0275349.436E,513.27,54.13,NO INFO,,NO,,,,
LTBF_8901,BUILDING,BUILDING,393915.133N,0275348.859E,512.39,54.13,NO INFO,,NO,,,,
LTBF_8902,BUILDING,BUILDING,393916.212N,0275348.951E,513.45,54.13,NO INFO,,NO,,,,
LTBF_8903,BUILDING,BUILDING,393915.951N,0275348.455E,503.61,44.29,NO INFO,,NO,,,,
LTBF_8904,BUILDING,BUILDING,393914.624N,0275347.647E,499.12,44.29,NO INFO,,NO,,,,
LTBF_8905,BUILDING,BUILDING,393914.387N,0275347.042E,498.21,44.29,NO INFO,,NO,,,,
LTBF_8906,BUILDING,BUILDING,393914.834N,0275348.137E,490.96,34.45,NO INFO,,NO,,,,
LTBF_8907,BUILDING,BUILDING,393915.936N,0275345.697E,513.45,54.13,NO INFO,,NO,,,,
LTBF_8908,BUILDING,BUILDING,393916.283N,0275345.516E,515.54,54.13,NO INFO,,NO,,,,
LTBF_8909,BUILDING,BUILDING,393917.756N,0275344.486E,508.92,34.45,NO INFO,,NO,,,,
LTBF_8910,BUILDING,BUILDING,393917.751N,0275346.190E,506.82,34.45,NO INFO,,NO,,,,
LTBF_8911,BUILDING,BUILDING,393918.109N,0275346.044E,509.68,34.45,NO INFO,,NO,,,,
LTBF_8912,BUILDING,BUILDING,393918.179N,0275347.388E,508.71,34.45,NO INFO,,NO,,,,
LTBF_8913,BUILDING,BUILDING,393916.981N,0275348.163E,497.61,34.45,NO INFO,,NO,,,,
LTBF_8914,BUILDING,BUILDING,393916.559N,0275346.866E,493.77,34.45,NO INFO,,NO,,,,
LTBF_8915,BUILDING,BUILDING,393916.719N,0275347.400E,494.42,34.45,NO INFO,,NO,,,,
LTBF_8916,BUILDING,BUILDING,393917.038N,0275346.649E,488.72,24.61,NO INFO,,NO,,,,
LTBF_8917,BUILDING,BUILDING,393916.776N,0275345.067E,491.55,24.61,NO INFO,,NO,,,,
LTBF_8918,BUILDING,BUILDING,393916.868N,0275343.824E,494.00,24.61,NO INFO,,NO,,,,
LTBF_8919,BUILDING,BUILDING,393917.338N,0275343.539E,497.44,24.61,NO INFO,,NO,,,,
LTBF_8920,BUILDING,BUILDING,393918.253N,0275342.951E,503.30,24.61,NO INFO,,NO,,,,
LTBF_8921,BUILDING,BUILDING,393918.613N,0275342.571E,505.17,24.61,NO INFO,,NO,,,,
LTBF_8922,BUILDING,BUILDING,393916.014N,0275344.452E,487.77,24.61,NO INFO,,NO,,,,
LTBF_8923,BUILDING,BUILDING,393918.916N,0275347.181E,506.14,24.61,NO INFO,,NO,,,,
LTBF_8924,BUILDING,BUILDING,393917.348N,0275346.448E,492.34,24.61,NO INFO,,NO,,,,
LTBF_8925,BUILDING,BUILDING,393918.987N,0275345.234E,505.88,24.61,NO INFO,,NO,,,,
LTBF_8926,BUILDING,BUILDING,393918.650N,0275345.466E,503.61,24.61,NO INFO,,NO,,,,
LTBF_8927,BUILDING,BUILDING,393918.389N,0275345.706E,502.39,24.61,NO INFO,,NO,,,,
LTBF_8928,BUILDING,BUILDING,393919.103N,0275343.609E,506.69,24.61,NO INFO,,NO,,,,
LTBF_8929,BUILDING,BUILDING,393917.827N,0275343.357E,500.71,24.61,NO INFO,,NO,,,,
LTBF_8930,BUILDING,BUILDING,393918.289N,0275344.225E,492.21,14.76,NO INFO,,NO,,,,
LTBF_8931,BUILDING,BUILDING,393918.730N,0275343.987E,495.03,14.76,NO INFO,,NO,,,,
LTBF_8932,BUILDING,BUILDING,393917.293N,0275344.855E,495.35,24.61,NO INFO,,NO,,,,
LTBF_8933,BUILDING,BUILDING,393919.201N,0275346.961E,498.53,14.76,NO INFO,,NO,,,,
LTBF_8934,BUILDING,BUILDING,393919.286N,0275341.523E,498.93,14.76,NO INFO,,NO,,,,
LTBF_8935,BUILDING,BUILDING,393919.060N,0275341.833E,497.25,14.76,NO INFO,,NO,,,,
LTBF_8936,BUILDING,BUILDING,393919.705N,0275342.870E,519.26,34.45,NO INFO,,NO,,,,
LTBF_8937,BUILDING,BUILDING,393919.459N,0275343.279E,498.75,14.76,NO INFO,,NO,,,,
LTBF_8938,BUILDING,BUILDING,393918.532N,0275347.325E,492.07,14.76,NO INFO,,NO,,,,
LTBF_8939,BUILDING,BUILDING,393918.313N,0275351.412E,504.81,24.61,NO INFO,,NO,,,,
LTBF_8940,BUILDING,BUILDING,393918.433N,0275351.959E,498.32,14.76,NO INFO,,NO,,,,
LTBF_8941,BUILDING,BUILDING,393920.870N,0275357.129E,498.47,14.76,NO INFO,,NO,,,,
LTBF_8942,BUILDING,BUILDING,393921.120N,0275357.874E,496.68,14.76,NO INFO,,NO,,,,
LTBF_8943,BUILDING,BUILDING,393921.064N,0275357.534E,498.73,14.76,NO INFO,,NO,,,,
LTBF_8944,BUILDING,BUILDING,393922.387N,0275357.858E,499.28,14.76,NO INFO,,NO,,,,
LTBF_8945,BUILDING,BUILDING,393920.912N,0275400.359E,485.85,14.76,NO INFO,,NO,,,,
LTBF_8946,BUILDING,BUILDING,393925.418N,0275402.071E,509.46,44.29,NO INFO,,NO,,,,
LTBF_8947,BUILDING,BUILDING,393925.779N,0275402.075E,508.10,44.29,NO INFO,,NO,,,,
LTBF_8948,BUILDING,BUILDING,393926.473N,0275402.132E,505.31,44.29,NO INFO,,NO,,,,
LTBF_8949,BUILDING,BUILDING,393927.390N,0275402.129E,503.09,44.29,NO INFO,,NO,,,,
LTBF_8950,BUILDING,BUILDING,393928.139N,0275402.141E,501.94,44.29,NO INFO,,NO,,,,
LTBF_8951,BUILDING,BUILDING,393926.638N,0275400.947E,511.73,44.29,NO INFO,,NO,,,,
LTBF_8952,BUILDING,BUILDING,393928.561N,0275401.584E,504.23,44.29,NO INFO,,NO,,,,
LTBF_8953,BUILDING,BUILDING,393928.839N,0275402.098E,490.66,34.45,NO INFO,,NO,,,,
LTBF_8954,BUILDING,BUILDING,393927.441N,0275400.914E,500.23,34.45,NO INFO,,NO,,,,
LTBF_8955,BUILDING,BUILDING,393927.493N,0275401.321E,497.88,34.45,NO INFO,,NO,,,,
LTBF_8956,BUILDING,BUILDING,393927.539N,0275400.390E,501.91,34.45,NO INFO,,NO,,,,
LTBF_8957,BUILDING,BUILDING,393925.545N,0275401.282E,504.22,34.45,NO INFO,,NO,,,,
LTBF_8958,BUILDING,BUILDING,393925.568N,0275400.917E,505.31,34.45,NO INFO,,NO,,,,
LTBF_8959,BUILDING,BUILDING,393925.253N,0275359.781E,510.75,34.45,NO INFO,,NO,,,,
LTBF_8960,BUILDING,BUILDING,393925.843N,0275359.225E,511.14,34.45,NO INFO,,NO,,,,
LTBF_8961,BUILDING,BUILDING,393926.417N,0275400.355E,494.73,24.61,NO INFO,,NO,,,,
LTBF_8962,BUILDING,BUILDING,393926.811N,0275400.263E,495.07,24.61,NO INFO,,NO,,,,
LTBF_8963,BUILDING,BUILDING,393924.918N,0275358.943E,534.09,54.13,NO INFO,,NO,,,,
LTBF_8964,BUILDING,BUILDING,393925.474N,0275358.518E,533.67,54.13,NO INFO,,NO,,,,
LTBF_8965,BUILDING,BUILDING,393931.710N,0275401.204E,497.72,44.29,NO INFO,,NO,,,,
LTBF_8966,BUILDING,BUILDING,393932.056N,0275401.709E,494.15,44.29,NO INFO,,NO,,,,
LTBF_8967,BUILDING,BUILDING,393932.459N,0275401.328E,494.46,44.29,NO INFO,,NO,,,,
LTBF_8968,BUILDING,BUILDING,393932.511N,0275400.242E,497.77,44.29,NO INFO,,NO,,,,
LTBF_8969,BUILDING,BUILDING,393932.984N,0275359.846E,497.85,44.29,NO INFO,,NO,,,,
LTBF_8970,BUILDING,BUILDING,393933.258N,0275400.410E,495.42,44.29,NO INFO,,NO,,,,
LTBF_8971,BUILDING,BUILDING,393933.639N,0275357.643E,492.53,34.45,NO INFO,,NO,,,,
LTBF_8972,BUILDING,BUILDING,393933.954N,0275358.122E,490.17,34.45,NO INFO,,NO,,,,
LTBF_8973,BUILDING,BUILDING,393934.191N,0275358.459E,487.82,34.45,NO INFO,,NO,,,,
LTBF_8974,BUILDING,BUILDING,393933.925N,0275359.389E,486.03,34.45,NO INFO,,NO,,,,
LTBF_8975,BUILDING,BUILDING,393935.161N,0275358.094E,486.35,34.45,NO INFO,,NO,,,,
LTBF_8976,BUILDING,BUILDING,393937.989N,0275356.388E,486.85,34.45,NO INFO,,NO,,,,
LTBF_8977,BUILDING,BUILDING,393938.148N,0275357.964E,491.68,44.29,NO INFO,,NO,,,,
LTBF_8978,BUILDING,BUILDING,393937.905N,0275358.273E,500.60,54.13,NO INFO,,NO,,,,
LTBF_8979,BUILDING,BUILDING,393939.729N,0275359.023E,515.85,73.82,NO INFO,,NO,,,,
LTBF_8980,BUILDING,BUILDING,393940.107N,0275358.144E,508.30,63.98,NO INFO,,NO,,,,
LTBF_8981,BUILDING,BUILDING,393940.591N,0275358.944E,495.41,54.13,NO INFO,,NO,,,,
LTBF_8982,BUILDING,BUILDING,393940.786N,0275359.271E,493.98,54.13,NO INFO,,NO,,,,
LTBF_8983,BUILDING,BUILDING,393940.693N,0275357.506E,499.80,54.13,NO INFO,,NO,,,,
LTBF_8984,BUILDING,BUILDING,393941.032N,0275357.250E,500.09,54.13,NO INFO,,NO,,,,
LTBF_8985,BUILDING,BUILDING,393941.546N,0275358.153E,496.89,54.13,NO INFO,,NO,,,,
LTBF_8986,BUILDING,BUILDING,393941.860N,0275356.237E,511.35,63.98,NO INFO,,NO,,,,
LTBF_8987,BUILDING,BUILDING,393942.387N,0275355.736E,511.27,63.98,NO INFO,,NO,,,,
LTBF_8988,BUILDING,BUILDING,393943.038N,0275355.136E,511.29,63.98,NO INFO,,NO,,,,
LTBF_8989,BUILDING,BUILDING,393943.608N,0275354.639E,511.71,63.98,NO INFO,,NO,,,,
LTBF_8990,BUILDING,BUILDING,393944.236N,0275354.232E,500.48,54.13,NO INFO,,NO,,,,
LTBF_8991,BUILDING,BUILDING,393944.714N,0275353.823E,509.40,63.98,NO INFO,,NO,,,,
LTBF_8992,BUILDING,BUILDING,393945.303N,0275353.370E,508.07,63.98,NO INFO,,NO,,,,
LTBF_8993,BUILDING,BUILDING,393943.522N,0275356.343E,487.79,44.29,NO INFO,,NO,,,,
LTBF_8994,BUILDING,BUILDING,393945.206N,0275355.574E,494.77,54.13,NO INFO,,NO,,,,
LTBF_8995,BUILDING,BUILDING,393945.623N,0275354.254E,485.75,44.29,NO INFO,,NO,,,,
LTBF_8996,BUILDING,BUILDING,393944.791N,0275355.001E,487.14,44.29,NO INFO,,NO,,,,
LTBF_8997,BUILDING,BUILDING,393944.128N,0275355.781E,487.29,44.29,NO INFO,,NO,,,,
LTBF_8998,BUILDING,BUILDING,393938.346N,0275359.737E,495.57,54.13,NO INFO,,NO,,,,
LTBF_8999,BUILDING,BUILDING,393942.312N,0275357.441E,497.19,54.13,NO INFO,,NO,,,,
LTBF_9000,BUILDING,BUILDING,393944.389N,0275359.485E,486.67,54.13,NO INFO,,NO,,,,
LTBF_9001,BUILDING,BUILDING,393948.883N,0275350.183E,500.47,54.13,NO INFO,,NO,,,,
LTBF_9002,BUILDING,BUILDING,393947.159N,0275352.875E,485.90,44.29,NO INFO,,NO,,,,
LTBF_9003,BUILDING,BUILDING,393948.670N,0275340.211E,520.67,54.13,NO INFO,,NO,,,,
LTBF_9004,BUILDING,BUILDING,393948.359N,0275340.025E,522.18,54.13,NO INFO,,NO,,,,
LTBF_9005,BUILDING,BUILDING,393949.862N,0275320.345E,579.87,63.98,NO INFO,,NO,,,,
LTBF_9006,BUILDING,BUILDING,393949.543N,0275309.925E,605.12,44.29,NO INFO,,NO,,,,
LTBF_9007,BUILDING,BUILDING,393948.612N,0275308.991E,607.94,44.29,NO INFO,,NO,,,,
LTBF_9008,BUILDING,BUILDING,393948.339N,0275309.909E,614.77,44.29,NO INFO,,NO,,,,
LTBF_9009,BUILDING,BUILDING,393948.513N,0275309.523E,600.89,34.45,NO INFO,,NO,,,,
LTBF_9010,BUILDING,BUILDING,393948.223N,0275310.370E,605.27,34.45,NO INFO,,NO,,,,
LTBF_9011,BUILDING,BUILDING,393929.553N,0275303.335E,559.38,34.45,NO INFO,,NO,,,,
LTBF_9012,BUILDING,BUILDING,393928.888N,0275302.096E,556.94,34.45,NO INFO,,NO,,,,
LTBF_9013,BUILDING,BUILDING,393928.919N,0275302.461E,557.58,34.45,NO INFO,,NO,,,,
LTBF_9014,BUILDING,BUILDING,393927.949N,0275303.128E,556.47,34.45,NO INFO,,NO,,,,
LTBF_9015,BUILDING,BUILDING,393927.690N,0275303.128E,556.12,34.45,NO INFO,,NO,,,,
LTBF_9016,BUILDING,BUILDING,393925.770N,0275302.007E,550.72,34.45,NO INFO,,NO,,,,
LTBF_9017,BUILDING,BUILDING,393926.092N,0275302.027E,551.74,34.45,NO INFO,,NO,,,,
LTBF_9018,BUILDING,BUILDING,393926.088N,0275301.065E,560.05,44.29,NO INFO,,NO,,,,
LTBF_9019,BUILDING,BUILDING,393927.807N,0275302.305E,555.33,34.45,NO INFO,,NO,,,,
LTBF_9020,BUILDING,BUILDING,393928.136N,0275302.549E,566.17,44.29,NO INFO,,NO,,,,
LTBF_9021,BUILDING,BUILDING,393927.218N,0275301.408E,552.78,34.45,NO INFO,,NO,,,,
LTBF_9022,BUILDING,BUILDING,393926.052N,0275302.649E,551.95,34.45,NO INFO,,NO,,,,
LTBF_9023,BUILDING,BUILDING,393924.581N,0275302.257E,547.25,34.45,NO INFO,,NO,,,,
LTBF_9024,BUILDING,BUILDING,393925.053N,0275302.961E,539.14,24.61,NO INFO,,NO,,,,
LTBF_9025,BUILDING,BUILDING,393925.762N,0275302.981E,541.17,24.61,NO INFO,,NO,,,,
LTBF_9026,BUILDING,BUILDING,393926.611N,0275303.181E,543.78,24.61,NO INFO,,NO,,,,
LTBF_9027,BUILDING,BUILDING,393927.087N,0275303.148E,555.12,34.45,NO INFO,,NO,,,,
LTBF_9028,BUILDING,BUILDING,393926.656N,0275302.295E,553.02,34.45,NO INFO,,NO,,,,
LTBF_9029,BUILDING,BUILDING,393927.098N,0275302.286E,563.46,44.29,NO INFO,,NO,,,,
LTBF_9030,BUILDING,BUILDING,393925.103N,0275300.293E,547.43,34.45,NO INFO,,NO,,,,
LTBF_9031,BUILDING,BUILDING,393924.582N,0275300.196E,546.53,34.45,NO INFO,,NO,,,,
LTBF_9032,BUILDING,BUILDING,393915.570N,0275257.099E,531.85,44.29,NO INFO,,NO,,,,
LTBF_9033,BUILDING,BUILDING,393916.030N,0275257.147E,533.88,44.29,NO INFO,,NO,,,,
LTBF_9034,BUILDING,BUILDING,393916.726N,0275256.343E,535.53,44.29,NO INFO,,NO,,,,
LTBF_9035,BUILDING,BUILDING,393916.886N,0275256.708E,536.42,44.29,NO INFO,,NO,,,,
LTBF_9036,BUILDING,BUILDING,393917.492N,0275257.243E,536.42,44.29,NO INFO,,NO,,,,
LTBF_9037,BUILDING,BUILDING,393916.567N,0275259.217E,526.57,34.45,NO INFO,,NO,,,,
LTBF_9038,BUILDING,BUILDING,393915.449N,0275259.734E,522.23,34.45,NO INFO,,NO,,,,
LTBF_9039,BUILDING,BUILDING,393915.603N,0275300.569E,522.61,34.45,NO INFO,,NO,,,,
LTBF_9040,BUILDING,BUILDING,393915.310N,0275300.505E,521.24,34.45,NO INFO,,NO,,,,
LTBF_9041,BUILDING,BUILDING,393915.297N,0275301.740E,528.89,44.29,NO INFO,,NO,,,,
LTBF_9042,BUILDING,BUILDING,393915.689N,0275301.664E,530.78,44.29,NO INFO,,NO,,,,
LTBF_9043,BUILDING,BUILDING,393915.284N,0275301.120E,520.38,34.45,NO INFO,,NO,,,,
LTBF_9044,BUILDING,BUILDING,393916.113N,0275301.709E,522.55,34.45,NO INFO,,NO,,,,
LTBF_9045,BUILDING,BUILDING,393914.535N,0275259.070E,548.52,63.98,NO INFO,,NO,,,,
LTBF_9046,BUILDING,BUILDING,393914.538N,0275259.638E,548.43,63.98,NO INFO,,NO,,,,
LTBF_9047,BUILDING,BUILDING,393914.489N,0275300.017E,537.83,54.13,NO INFO,,NO,,,,
LTBF_9048,BUILDING,BUILDING,393914.278N,0275300.279E,537.04,54.13,NO INFO,,NO,,,,
LTBF_9049,BUILDING,BUILDING,393914.271N,0275301.013E,536.07,54.13,NO INFO,,NO,,,,
LTBF_9050,BUILDING,BUILDING,393914.427N,0275301.614E,536.03,54.13,NO INFO,,NO,,,,
LTBF_9051,BUILDING,BUILDING,393914.763N,0275300.380E,539.10,54.13,NO INFO,,NO,,,,
LTBF_9052,BUILDING,BUILDING,393914.229N,0275300.658E,526.71,44.29,NO INFO,,NO,,,,
LTBF_9053,BUILDING,BUILDING,393916.618N,0275259.426E,526.57,34.45,NO INFO,,NO,,,,
LTBF_9054,BUILDING,BUILDING,393914.691N,0275300.767E,518.93,34.45,NO INFO,,NO,,,,
LTBF_9055,BUILDING,BUILDING,393914.705N,0275301.091E,528.29,44.29,NO INFO,,NO,,,,
LTBF_9056,BUILDING,BUILDING,393914.756N,0275258.241E,539.02,54.13,NO INFO,,NO,,,,
LTBF_9057,BUILDING,BUILDING,393914.358N,0275258.199E,537.05,54.13,NO INFO,,NO,,,,
LTBF_9058,BUILDING,BUILDING,393915.752N,0275256.087E,550.74,63.98,NO INFO,,NO,,,,
LTBF_9059,BUILDING,BUILDING,393915.708N,0275256.626E,551.79,63.98,NO INFO,,NO,,,,
LTBF_9060,BUILDING,BUILDING,393915.688N,0275254.883E,538.03,54.13,NO INFO,,NO,,,,
LTBF_9061,BUILDING,BUILDING,393915.663N,0275255.284E,538.57,54.13,NO INFO,,NO,,,,
LTBF_9062,BUILDING,BUILDING,393915.673N,0275255.634E,539.42,54.13,NO INFO,,NO,,,,
LTBF_9063,BUILDING,BUILDING,393916.110N,0275301.341E,532.94,44.29,NO INFO,,NO,,,,
LTBF_9064,BUILDING,BUILDING,393919.653N,0275309.634E,518.19,24.61,NO INFO,,NO,,,,
LTBF_9065,BUILDING,BUILDING,393920.187N,0275309.634E,530.22,34.45,NO INFO,,NO,,,,
LTBF_9066,BUILDING,BUILDING,393920.166N,0275309.966E,530.51,34.45,NO INFO,,NO,,,,
LTBF_9067,BUILDING,BUILDING,393919.269N,0275309.437E,525.79,34.45,NO INFO,,NO,,,,
LTBF_9068,BUILDING,BUILDING,393919.220N,0275309.811E,526.05,34.45,NO INFO,,NO,,,,
LTBF_9069,BUILDING,BUILDING,393920.636N,0275309.852E,522.72,24.61,NO INFO,,NO,,,,
LTBF_9070,BUILDING,BUILDING,393920.962N,0275309.931E,514.49,14.76,NO INFO,,NO,,,,
LTBF_9071,BUILDING,BUILDING,393919.586N,0275310.339E,508.19,14.76,NO INFO,,NO,,,,
LTBF_9072,BUILDING,BUILDING,393919.157N,0275310.258E,516.46,24.61,NO INFO,,NO,,,,
LTBF_9073,BUILDING,BUILDING,393919.168N,0275310.633E,526.58,34.45,NO INFO,,NO,,,,
LTBF_9074,BUILDING,BUILDING,393919.488N,0275310.694E,527.99,34.45,NO INFO,,NO,,,,
LTBF_9075,BUILDING,BUILDING,393919.536N,0275311.028E,518.54,24.61,NO INFO,,NO,,,,
LTBF_9076,BUILDING,BUILDING,393919.571N,0275311.460E,519.13,24.61,NO INFO,,NO,,,,
LTBF_9077,BUILDING,BUILDING,393919.170N,0275310.928E,507.19,14.76,NO INFO,,NO,,,,
LTBF_9078,BUILDING,BUILDING,393919.066N,0275311.273E,507.17,14.76,NO INFO,,NO,,,,
LTBF_9079,BUILDING,BUILDING,393919.023N,0275311.509E,507.46,14.76,NO INFO,,NO,,,,
LTBF_9080,BUILDING,BUILDING,393919.820N,0275311.112E,509.92,14.76,NO INFO,,NO,,,,
LTBF_9081,BUILDING,BUILDING,393920.890N,0275310.744E,553.47,54.13,NO INFO,,NO,,,,
LTBF_9082,BUILDING,BUILDING,393920.894N,0275311.234E,553.24,54.13,NO INFO,,NO,,,,
LTBF_9083,MOSQUE,BUILDING,393920.841N,0275308.359E,533.21,34.45,NO INFO,,NO,,,,
LTBF_9084,MINARET,BUILDING,393921.059N,0275307.963E,558.54,59.06,NO INFO,,NO,,,,
LTBF_9085,BUILDING,BUILDING,393922.011N,0275310.113E,548.40,44.29,NO INFO,,NO,,,,
LTBF_9086,BUILDING,BUILDING,393921.753N,0275310.059E,527.99,24.61,NO INFO,,NO,,,,
LTBF_9087,BUILDING,BUILDING,393921.556N,0275310.021E,526.52,24.61,NO INFO,,NO,,,,
LTBF_9088,BUILDING,BUILDING,393922.411N,0275310.227E,550.74,44.29,NO INFO,,NO,,,,
LTBF_9089,BUILDING,BUILDING,393922.424N,0275309.908E,550.45,44.29,NO INFO,,NO,,,,
LTBF_9090,BUILDING,BUILDING,393923.116N,0275310.186E,543.83,34.45,NO INFO,,NO,,,,
LTBF_9091,BUILDING,BUILDING,393921.662N,0275310.950E,527.46,24.61,NO INFO,,NO,,,,
LTBF_9092,BUILDING,BUILDING,393923.130N,0275307.995E,542.47,34.45,NO INFO,,NO,,,,
LTBF_9093,BUILDING,BUILDING,393923.433N,0275307.991E,543.78,34.45,NO INFO,,NO,,,,
LTBF_9094,BUILDING,BUILDING,393923.787N,0275308.064E,545.33,34.45,NO INFO,,NO,,,,
LTBF_9095,BUILDING,BUILDING,393924.113N,0275308.241E,546.64,34.45,NO INFO,,NO,,,,
LTBF_9096,BUILDING,BUILDING,393925.017N,0275308.328E,550.81,34.45,NO INFO,,NO,,,,
LTBF_9097,BUILDING,BUILDING,393924.410N,0275308.228E,538.11,24.61,NO INFO,,NO,,,,
LTBF_9098,BUILDING,BUILDING,393923.593N,0275308.953E,545.29,34.45,NO INFO,,NO,,,,
LTBF_9099,BUILDING,BUILDING,393923.856N,0275308.927E,546.02,34.45,NO INFO,,NO,,,,
LTBF_9100,BUILDING,BUILDING,393924.122N,0275308.982E,547.49,34.45,NO INFO,,NO,,,,
LTBF_9101,BUILDING,BUILDING,393923.261N,0275308.980E,553.66,44.29,NO INFO,,NO,,,,
LTBF_9102,BUILDING,BUILDING,393922.767N,0275308.830E,551.59,44.29,NO INFO,,NO,,,,
LTBF_9103,BUILDING,BUILDING,393922.505N,0275308.847E,550.13,44.29,NO INFO,,NO,,,,
LTBF_9104,BUILDING,BUILDING,393922.786N,0275307.887E,551.00,44.29,NO INFO,,NO,,,,
LTBF_9105,BUILDING,BUILDING,393922.523N,0275307.904E,539.84,34.45,NO INFO,,NO,,,,
LTBF_9106,BUILDING,BUILDING,393921.925N,0275307.449E,537.40,34.45,NO INFO,,NO,,,,
LTBF_9107,BUILDING,BUILDING,393921.965N,0275308.772E,538.08,34.45,NO INFO,,NO,,,,
LTBF_9108,BUILDING,BUILDING,393921.829N,0275307.982E,527.37,24.61,NO INFO,,NO,,,,
LTBF_9109,BUILDING,BUILDING,393922.147N,0275307.641E,538.29,34.45,NO INFO,,NO,,,,
LTBF_9110,BUILDING,BUILDING,393922.185N,0275307.904E,528.69,24.61,NO INFO,,NO,,,,
LTBF_9111,BUILDING,BUILDING,393920.815N,0275306.806E,543.03,44.29,NO INFO,,NO,,,,
LTBF_9112,BUILDING,BUILDING,393921.116N,0275306.829E,543.62,44.29,NO INFO,,NO,,,,
LTBF_9113,BUILDING,BUILDING,393920.421N,0275306.720E,541.51,44.29,NO INFO,,NO,,,,
LTBF_9114,BUILDING,BUILDING,393920.121N,0275306.670E,530.48,34.45,NO INFO,,NO,,,,
LTBF_9115,BUILDING,BUILDING,393920.795N,0275305.806E,533.26,34.45,NO INFO,,NO,,,,
LTBF_9116,BUILDING,BUILDING,393920.884N,0275305.058E,535.32,34.45,NO INFO,,NO,,,,
LTBF_9117,BUILDING,BUILDING,393921.188N,0275305.045E,536.35,34.45,NO INFO,,NO,,,,
LTBF_9118,BUILDING,BUILDING,393921.071N,0275307.448E,543.31,44.29,NO INFO,,NO,,,,
LTBF_9119,BUILDING,BUILDING,393920.700N,0275307.418E,541.99,44.29,NO INFO,,NO,,,,
LTBF_9120,BUILDING,BUILDING,393919.963N,0275308.400E,548.49,54.13,NO INFO,,NO,,,,
LTBF_9121,BUILDING,BUILDING,393919.482N,0275308.385E,546.28,54.13,NO INFO,,NO,,,,
LTBF_9122,BUILDING,BUILDING,393919.672N,0275307.015E,548.48,54.13,NO INFO,,NO,,,,
LTBF_9123,BUILDING,BUILDING,393919.404N,0275307.004E,547.29,54.13,NO INFO,,NO,,,,
LTBF_9124,BUILDING,BUILDING,393919.563N,0275307.654E,547.42,54.13,NO INFO,,NO,,,,
LTBF_9125,BUILDING,BUILDING,393919.359N,0275306.510E,538.22,44.29,NO INFO,,NO,,,,
